technology,edge,time_operation,value_scenario_MC1,value_scenario_MC2,value_scenario_MC3,value_scenario_MC4,value_scenario_MC5,value_scenario_MC6,value_scenario_MC7,value_scenario_MC8,value_scenario_MC9
HP_transport,JPN-ITA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8725099999999999,0.0
HP_transport,JPN-ITA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.241714,0.0
HP_transport,JPN-ITA,5,0.7075609999999983,1.3718689999999993,0.330899999999998,0.0,0.0,0.0,0.0,1.572613999999998,0.0
HP_transport,JPN-ITA,6,1.905428999999999,2.436268,0.330899999999998,0.0,0.0,0.0,1.1978680000000006,1.9624459999999981,0.3898320000000002
HP_transport,JPN-ITA,7,3.033862999999981,3.872223000000001,0.330899999999998,0.0,0.0,0.0,1.1978680000000006,2.408246,0.8356320000000022
HP_transport,JPN-ITA,8,4.684294999999983,4.978605999999996,0.330899999999998,0.0,0.0,0.0,1.1978680000000006,2.9068369999999994,1.3342230000000015
HP_transport,JPN-ITA,9,4.684294999999983,6.032516999999995,0.330899999999998,2.3990059999999973,0.0,0.0,1.1978680000000006,3.4548120000000004,1.8821980000000025
HP_transport,JPN-ITA,10,4.684294999999983,8.454568999999996,0.330899999999998,5.205842999999998,0.0,0.0,1.1978680000000006,3.4548120000000004,2.375904000000002
HP_transport,JPN-ITA,11,4.684294999999983,8.454568999999996,0.330899999999998,6.31164300000002,0.0,0.0,1.1978680000000006,3.4548120000000004,2.9874050000000096
HP_transport,JPN-ITA,12,5.156346999999974,7.180820000000001,0.330899999999998,4.808851000000021,0.0,0.0,1.1978680000000006,3.4548120000000004,3.6845630000000007
HP_transport,JPN-ITA,13,5.711660999999972,9.776982,0.5434469999999969,6.31164300000002,0.0,0.0,1.7720170000000017,3.8806305000000227,3.6845630000000007
HP_transport,JPN-KOR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-KOR,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-KOR,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3142310000000049
HP_transport,JPN-KOR,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-KOR,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-KOR,5,0.0,0.0,0.0,0.0,0.330899999999998,0.0,0.0,0.0,0.0
HP_transport,JPN-KOR,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-KOR,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-KOR,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-KOR,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-KOR,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-KOR,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-KOR,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-KOR,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-ROE,0,0.0,0.0,0.0,0.0,3.1720000000000006,1.9619959999999752,1.2430379999999985,0.0,3.1720000000000006
HP_transport,JPN-ROE,1,0.0,0.0,0.0,0.0,3.1720000000000006,0.0,2.3476849999999985,0.0,3.4013300000000006
HP_transport,JPN-ROE,2,0.0,0.0,0.0,0.0,3.1720000000000006,0.0,0.0,0.0,3.4013300000000006
HP_transport,JPN-ROE,3,0.0,0.0,0.30492900000000134,0.0,3.1720000000000006,1.9619959999999752,0.907643000000004,0.0,4.020490000000008
HP_transport,JPN-ROE,4,0.0,0.0,0.6741330000000012,0.0,3.1720000000000006,1.9619959999999752,2.3476849999999985,0.0,4.413714000000001
HP_transport,JPN-ROE,5,0.0,0.2502330000000068,0.6741330000000012,0.0,3.1720000000000006,0.0,2.3476849999999985,0.0,4.7446139999999986
HP_transport,JPN-ROE,6,0.0,0.2502330000000068,0.6741330000000012,0.0,3.8927319999999987,0.0,3.4225239999999983,0.0,4.7446139999999986
HP_transport,JPN-ROE,7,0.0,0.2502330000000068,1.1199330000000036,0.0,3.9010239999999996,1.9619959999999752,3.8683240000000003,0.0,4.7446139999999986
HP_transport,JPN-ROE,8,2.4732860000000185,0.2502330000000068,1.618524000000003,0.0,4.399614999999999,1.9619959999999752,4.8809689999999994,0.0,4.7446139999999986
HP_transport,JPN-ROE,9,2.4732860000000185,0.2502330000000068,2.166499000000004,0.0,5.499776000000001,3.454015000000009,4.914890000000001,0.0,4.7446139999999986
HP_transport,JPN-ROE,10,2.4732860000000185,0.2502330000000068,2.1664990000000035,1.0191409999999834,5.499776000000001,6.6873260000000005,4.914890000000001,0.0,4.7446139999999986
HP_transport,JPN-ROE,11,2.4732860000000185,0.2502330000000068,3.295726000000004,1.0191409999999834,5.499776000000001,6.708808500000003,5.329368500000003,0.6355210000000007,4.7446139999999986
HP_transport,JPN-ROE,12,2.4732860000000185,1.7557460000000003,4.255333999999996,3.6529139999999805,5.829113000000008,6.708808500000003,6.577432499999997,1.3086589999999987,4.7446139999999986
HP_transport,JPN-ROE,13,2.4732860000000185,1.7557460000000003,4.255333999999996,3.6529139999999805,7.456207999999997,11.849162999999978,6.577432499999997,1.3086589999999987,4.7446139999999986
HP_transport,JPN-ROW,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-ROW,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-ROW,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-ROW,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-ROW,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-ROW,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-ROW,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-ROW,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-ROW,9,0.0,0.0,0.0,0.0,0.0,0.433192,0.0,0.0,0.0
HP_transport,JPN-ROW,10,0.0,0.0,0.0,0.0,0.0,0.433192,0.7859804999999997,0.0,0.0
HP_transport,JPN-ROW,11,0.0,0.0,0.0,0.0,0.0,0.433192,0.7859804999999997,0.0,0.0
HP_transport,JPN-ROW,12,0.0,0.0,0.0,0.0,0.0,1.4633289999999943,0.7859804999999997,0.0,0.0
HP_transport,JPN-ROW,13,0.0,0.0,0.0,0.0,0.0,1.4633289999999943,0.7859804999999997,0.2804344999999764,0.0
HP_transport,JPN-USA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-USA,1,0.0,1.1708020000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-USA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-USA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-USA,4,0.0,1.6507279999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-USA,5,0.0,2.7283629999999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-USA,6,0.0,2.7283629999999937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-USA,7,0.0,1.0636409999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-USA,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-USA,9,0.0,1.0982150000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-USA,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-USA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-USA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,JPN-USA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-AUS,0,2.4186890000000005,0.0,2.4186890000000005,0.0,0.0,0.0,0.0,2.4186890000000005,0.0
HP_transport,KOR-AUS,1,2.5953030000000004,0.0,2.4186890000000005,0.0,0.0,0.0,0.0,2.5283860000000002,0.0
HP_transport,KOR-AUS,2,2.8485810000000003,0.0,2.6719670000000004,0.0,0.0,0.0,0.0,2.5283860000000002,0.0
HP_transport,KOR-AUS,3,2.8485810000000003,0.0,2.6719670000000004,0.0,0.0,0.0,0.0,2.5283860000000002,0.0
HP_transport,KOR-AUS,4,2.8485810000000003,0.0,2.6719670000000004,0.0,0.0,0.0,0.0,2.5283860000000002,0.0
HP_transport,KOR-AUS,5,2.8485810000000003,0.0,2.6719670000000004,0.0,0.0,0.0,0.0,2.5283860000000002,0.4941489999999984
HP_transport,KOR-AUS,6,2.8485810000000003,0.0,3.0137969999999994,0.0,0.0,0.0,0.0,2.5283860000000002,1.008063
HP_transport,KOR-AUS,7,2.8485810000000003,0.0,3.0137969999999994,0.0,0.0969629999999988,0.0,0.0,2.5283860000000002,1.008063
HP_transport,KOR-AUS,8,2.8485810000000003,0.0,3.0137969999999994,0.0,0.0969629999999988,0.0,0.0,2.5283860000000002,1.008063
HP_transport,KOR-AUS,9,3.1838930000000003,0.0,3.0137969999999994,0.0,0.0969629999999988,0.0,0.0,2.5283860000000002,1.008063
HP_transport,KOR-AUS,10,3.1838930000000003,0.0,3.0137969999999994,0.19380800000000065,0.0,0.0,0.0,2.5283860000000002,1.008063
HP_transport,KOR-AUS,11,3.4654415000000007,0.0,3.0137969999999994,0.19380800000000065,0.0,0.0,0.0,2.5283860000000002,1.0420249999999998
HP_transport,KOR-AUS,12,2.9116365000000037,0.0,3.0137969999999994,0.19380800000000065,0.0,0.0,0.0,2.5283860000000002,1.0420249999999998
HP_transport,KOR-AUS,13,3.4654415000000007,0.0,3.0137969999999994,0.19380800000000065,0.0969629999999988,0.0,0.0,2.5283860000000002,0.0
HP_transport,KOR-AUT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-AUT,1,0.0,0.0,0.17661399999999983,0.0,0.0,0.0,0.0,0.066917,0.0
HP_transport,KOR-AUT,2,0.0,0.0,0.17661399999999983,0.0,0.0,0.0,0.0,0.066917,0.0
HP_transport,KOR-AUT,3,0.0,0.0,0.17661399999999983,0.0,0.0,0.0,0.0,0.066917,0.0
HP_transport,KOR-AUT,4,0.0,0.0,0.17661399999999983,0.0,0.0,0.0,0.0,0.17409300000000005,0.0
HP_transport,KOR-AUT,5,0.0,0.0,0.20321900000000648,0.0,0.0,0.0,0.0,0.299489,0.0
HP_transport,KOR-AUT,6,0.0,0.0,0.20321900000000648,0.0,0.0,0.0,0.0,0.446202,0.0
HP_transport,KOR-AUT,7,0.0,0.0,0.5119870000000071,0.0,0.0,0.0,0.0,0.446202,0.0
HP_transport,KOR-AUT,8,0.0,0.0,0.5119870000000071,0.0,0.0,0.0,0.0,0.446202,0.0
HP_transport,KOR-AUT,9,0.0,0.0,0.5119870000000071,0.0,0.0,0.0,0.0,0.446202,0.0
HP_transport,KOR-AUT,10,0.0,0.0,0.9499170000000072,0.0,0.0,0.0,0.0,0.446202,0.0
HP_transport,KOR-AUT,11,0.0,0.0,0.9499170000000072,0.0,0.0,0.0,0.0,0.446202,0.0
HP_transport,KOR-AUT,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-AUT,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-BRA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CHN,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CZE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CZE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08168800000000004
HP_transport,KOR-CZE,2,0.0,0.007784000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CZE,3,0.0,0.007784000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.11182300000000006
HP_transport,KOR-CZE,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11182300000000006
HP_transport,KOR-CZE,5,0.0,0.007784000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CZE,6,0.0,0.007784000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CZE,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CZE,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CZE,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CZE,10,0.0,0.10977699999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CZE,11,0.0,0.10977699999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.11182300000000006
HP_transport,KOR-CZE,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-CZE,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-DEU,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4786890000000008
HP_transport,KOR-DEU,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7996490000000007
HP_transport,KOR-DEU,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2532779999999999,0.0
HP_transport,KOR-DEU,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32389499999999916,0.7996490000000007
HP_transport,KOR-DEU,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41814899999999855,0.42809400000000064
HP_transport,KOR-DEU,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5654220000000001,0.0
HP_transport,KOR-DEU,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760538999999999,0.0
HP_transport,KOR-DEU,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069307,0.0
HP_transport,KOR-DEU,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069307,0.0
HP_transport,KOR-DEU,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.404619,0.0
HP_transport,KOR-DEU,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8991810000000005,0.49456200000000017
HP_transport,KOR-DEU,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8991810000000005,0.7996490000000007
HP_transport,KOR-DEU,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7795694999999934,0.7996490000000007
HP_transport,KOR-DEU,13,0.0,0.11056999999999917,0.0,0.0,0.0,0.0,0.0,0.39082049999999846,0.9071669999999945
HP_transport,KOR-ITA,0,0.0,2.4186890000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ITA,1,0.0,2.5953030000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ITA,2,0.0,2.8407970000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ITA,3,0.0,2.9787860000000013,0.0,0.0,0.0,0.0,0.0,0.15764,0.0
HP_transport,KOR-ITA,4,0.20142999999999933,2.9787860000000013,0.0,0.0,0.0,0.0,0.0,0.15764,0.0
HP_transport,KOR-ITA,5,0.4740990000000007,2.9787860000000013,0.0,0.0,0.0,0.0,0.0,0.15764,0.0
HP_transport,KOR-ITA,6,0.4740990000000007,3.3206160000000002,0.0,0.0,0.4471169999999991,0.0,0.0,0.15764,0.0
HP_transport,KOR-ITA,7,0.4740990000000007,3.637168000000001,0.0,0.0,0.739786000000004,0.0,0.0,0.15764,0.0
HP_transport,KOR-ITA,8,0.4740990000000007,4.574854,0.0,1.313903999999991,2.7902180000000047,0.0,0.0,0.15764,0.0
HP_transport,KOR-ITA,9,0.4740990000000007,4.910166,0.33531200000000005,1.313903999999991,2.790218000000005,0.0,0.33531200000000005,0.15764,0.0
HP_transport,KOR-ITA,10,0.4740990000000007,5.294951000000001,0.33531200000000005,1.313903999999991,2.790218000000005,0.0,0.33531200000000005,0.15764,0.0
HP_transport,KOR-ITA,11,0.4740990000000007,5.7458230000000015,0.705606999999981,1.313903999999991,2.7902180000000047,0.0,0.33531200000000005,0.15764,0.0
HP_transport,KOR-ITA,12,0.4740990000000007,5.7458230000000015,2.013936499999984,1.313903999999991,2.914476000000006,0.0,0.33531200000000005,0.15764,0.0
HP_transport,KOR-ITA,13,0.4740990000000007,6.189057999999999,2.013936499999984,1.313903999999991,3.371318000000004,0.0,0.33531200000000005,0.15764,0.0
HP_transport,KOR-JPN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-JPN,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-JPN,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-JPN,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-JPN,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-JPN,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-JPN,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-JPN,7,0.0,0.0,0.0,0.27926500000000853,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-JPN,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-JPN,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-JPN,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-JPN,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-JPN,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-JPN,13,0.0,0.0,0.0,0.192167999999997,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROE,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683503999999999
HP_transport,KOR-ROE,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROE,3,0.22825699999999927,0.0,0.22825699999999927,0.0,0.0,0.0,0.0,0.0,0.683503999999999
HP_transport,KOR-ROE,4,0.22825699999999927,0.0,0.4296869999999986,0.0,0.0,0.0,0.0,0.0,1.707888999999997
HP_transport,KOR-ROE,5,0.22825699999999927,0.0,0.6757509999999933,0.0,0.0,0.0,0.0,0.0,1.707888999999997
HP_transport,KOR-ROE,6,0.5700869999999982,0.0,0.6757509999999933,0.0,0.0,0.0,0.0,0.0,2.8847039999999993
HP_transport,KOR-ROE,7,0.8788549999999988,0.0,0.6757509999999933,0.0,0.0,0.0,4.049730999999992,0.0,2.8847039999999993
HP_transport,KOR-ROE,8,1.2521739999999992,0.0,1.0490699999999942,0.0,1.0417229999999935,0.0,4.574854,0.3733190000000004,2.8847039999999993
HP_transport,KOR-ROE,9,1.2521739999999992,0.0,1.0490699999999942,3.8970160000000087,2.0229849999999963,0.0,4.574854,0.3733190000000004,3.9021030000000003
HP_transport,KOR-ROE,10,1.7467359999999994,0.0,1.1057019999999937,3.8970160000000087,3.3451529999999963,0.0,5.069416,0.3733190000000004,3.9021030000000003
HP_transport,KOR-ROE,11,1.7467359999999994,0.0,1.1862790000000132,4.458263000000009,3.3451529999999963,4.963262999999998,5.520288000000001,0.8241910000000008,3.9021030000000003
HP_transport,KOR-ROE,12,2.7045699999999977,0.5138060000000007,1.231895500000019,5.11355400000001,3.3451529999999963,6.259629000000002,5.924317000000002,1.7940335000000087,4.417955000000002
HP_transport,KOR-ROE,13,2.7045699999999977,0.5138060000000007,1.785700500000016,5.11355400000001,3.3451529999999963,6.259629000000002,9.235062999999993,3.7365875000000006,4.417955000000002
HP_transport,KOR-ROW,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROW,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROW,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROW,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROW,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROW,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROW,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROW,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROW,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROW,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROW,11,0.16932349999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROW,12,0.16932349999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-ROW,13,0.16932349999999996,0.0,0.0,0.0,0.0,0.553804999999997,0.0,0.0,0.4467470000000002
HP_transport,KOR-USA,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-USA,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304620000000009
HP_transport,KOR-USA,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-USA,3,0.0,0.09026799999999824,0.0,0.0,0.0,0.0,0.0,0.0,1.0304620000000009
HP_transport,KOR-USA,4,0.0,0.2994819999999976,0.0,0.0,0.0,0.0,0.0,0.0,1.0304620000000009
HP_transport,KOR-USA,5,0.0,0.564366999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.3488990000000047
HP_transport,KOR-USA,6,0.0,0.564366999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-USA,7,0.0,0.564366999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.563077000000006
HP_transport,KOR-USA,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682087000000001
HP_transport,KOR-USA,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-USA,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-USA,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-USA,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,KOR-USA,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041565000000003
HP_transport,ROE-AUS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,ROE-AUS,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,ROE-AUS,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,ROE-AUS,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,ROE-AUS,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,ROE-AUS,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,ROE-AUS,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,ROE-AUS,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,ROE-AUS,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,ROE-AUS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,ROE-AUS,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HP_transport,ROE-AUS,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
