location,exporter,commodity,time_operation,import_flow
USA,BRA,HP,4,1.5
USA,BRA,HP,5,1.5
USA,BRA,HP,6,2.0
USA,BRA,HP,7,2.0
USA,BRA,HP,8,2.0
USA,BRA,HP,9,2.0
USA,BRA,HP,10,0.0
USA,BRA,HP,11,0.0
USA,BRA,HP,12,0.0
USA,BRA,HP,13,0.0
AUS,CHN,HP,0,8.45
AUS,CHN,HP,1,8.8724
AUS,CHN,HP,2,9.311696
AUS,CHN,HP,3,9.478564
AUS,CHN,HP,4,7.681867000000004
AUS,CHN,HP,5,8.913839
AUS,CHN,HP,6,10.096091
AUS,CHN,HP,7,11.096240000000002
AUS,CHN,HP,8,10.103432999999994
AUS,CHN,HP,9,6.021477999999995
AUS,CHN,HP,10,0.0061339999999994
AUS,CHN,HP,11,0.0
AUS,CHN,HP,12,0.0
AUS,CHN,HP,13,0.0
AUT,CHN,HP,0,0.0
AUT,CHN,HP,1,0.0
AUT,CHN,HP,2,0.0
AUT,CHN,HP,3,0.0
AUT,CHN,HP,4,0.0
AUT,CHN,HP,5,0.0
AUT,CHN,HP,6,0.0
AUT,CHN,HP,7,0.0
AUT,CHN,HP,8,0.0
AUT,CHN,HP,9,0.0
AUT,CHN,HP,10,0.0
AUT,CHN,HP,11,0.0
AUT,CHN,HP,12,0.0
AUT,CHN,HP,13,0.0
BRA,CHN,HP,0,0.0
BRA,CHN,HP,1,0.0
BRA,CHN,HP,2,0.0
BRA,CHN,HP,3,0.0
BRA,CHN,HP,4,0.0
BRA,CHN,HP,5,0.0
BRA,CHN,HP,6,0.0
BRA,CHN,HP,7,0.0
BRA,CHN,HP,8,0.0
BRA,CHN,HP,9,0.0
BRA,CHN,HP,10,0.0
BRA,CHN,HP,11,0.0
BRA,CHN,HP,12,0.0
BRA,CHN,HP,13,0.0
CZE,CHN,HP,0,0.0
CZE,CHN,HP,1,0.0
CZE,CHN,HP,2,1.6905670000000017
CZE,CHN,HP,3,5.209678000000006
CZE,CHN,HP,4,10.718132999999996
CZE,CHN,HP,5,17.839498999999996
CZE,CHN,HP,6,26.644934
CZE,CHN,HP,7,37.229431
CZE,CHN,HP,8,44.28043800000001
CZE,CHN,HP,9,54.845092
CZE,CHN,HP,10,67.905636
CZE,CHN,HP,11,74.702645
CZE,CHN,HP,12,84.085016
CZE,CHN,HP,13,93.210643
DEU,CHN,HP,0,0.0
DEU,CHN,HP,1,0.0
DEU,CHN,HP,2,0.0
DEU,CHN,HP,3,0.0
DEU,CHN,HP,4,0.0
DEU,CHN,HP,5,0.0
DEU,CHN,HP,6,0.0
DEU,CHN,HP,7,0.0
DEU,CHN,HP,8,0.0
DEU,CHN,HP,9,0.0
DEU,CHN,HP,10,0.0
DEU,CHN,HP,11,0.9156699999999915
DEU,CHN,HP,12,0.0
DEU,CHN,HP,13,0.0
ITA,CHN,HP,0,0.0
ITA,CHN,HP,1,0.0
ITA,CHN,HP,2,0.0
ITA,CHN,HP,3,0.0
ITA,CHN,HP,4,0.0
ITA,CHN,HP,5,0.0
ITA,CHN,HP,6,0.0
ITA,CHN,HP,7,0.0
ITA,CHN,HP,8,0.0
ITA,CHN,HP,9,0.0
ITA,CHN,HP,10,0.0
ITA,CHN,HP,11,0.0
ITA,CHN,HP,12,0.0
ITA,CHN,HP,13,0.0
JPN,CHN,HP,0,0.0
JPN,CHN,HP,1,0.0
JPN,CHN,HP,2,0.0
JPN,CHN,HP,3,0.0
JPN,CHN,HP,4,0.0
JPN,CHN,HP,5,0.0
JPN,CHN,HP,6,0.0
JPN,CHN,HP,7,0.0
JPN,CHN,HP,8,0.0
JPN,CHN,HP,9,0.0
JPN,CHN,HP,10,0.0
JPN,CHN,HP,11,0.0
JPN,CHN,HP,12,0.0
JPN,CHN,HP,13,0.0
KOR,CHN,HP,0,0.0
KOR,CHN,HP,1,0.0
KOR,CHN,HP,2,0.0
KOR,CHN,HP,3,0.0
KOR,CHN,HP,4,0.0
KOR,CHN,HP,5,0.0
KOR,CHN,HP,6,0.0
KOR,CHN,HP,7,0.0
KOR,CHN,HP,8,0.0
KOR,CHN,HP,9,0.0
KOR,CHN,HP,10,0.0
KOR,CHN,HP,11,0.0
KOR,CHN,HP,12,0.0
KOR,CHN,HP,13,0.0
ROE,CHN,HP,0,0.0
ROE,CHN,HP,1,0.0
ROE,CHN,HP,2,0.0
ROE,CHN,HP,3,0.0
ROE,CHN,HP,4,0.0
ROE,CHN,HP,5,0.0
ROE,CHN,HP,6,0.0
ROE,CHN,HP,7,0.0
ROE,CHN,HP,8,0.0
ROE,CHN,HP,9,0.0
ROE,CHN,HP,10,0.0
ROE,CHN,HP,11,0.0
ROE,CHN,HP,12,0.0
ROE,CHN,HP,13,0.0
ROW,CHN,HP,0,0.0
ROW,CHN,HP,1,0.0
ROW,CHN,HP,2,0.0
ROW,CHN,HP,3,0.0
ROW,CHN,HP,4,0.0
ROW,CHN,HP,5,0.0
ROW,CHN,HP,6,0.0
ROW,CHN,HP,7,0.0
ROW,CHN,HP,8,0.0
ROW,CHN,HP,9,0.0
ROW,CHN,HP,10,0.0
ROW,CHN,HP,11,0.0
ROW,CHN,HP,12,0.0
ROW,CHN,HP,13,0.0
USA,CHN,HP,0,0.0
USA,CHN,HP,1,1.0226400000000029
USA,CHN,HP,2,0.9083989999999956
USA,CHN,HP,3,1.3577179999999949
USA,CHN,HP,4,0.0
USA,CHN,HP,5,0.0
USA,CHN,HP,6,0.0
USA,CHN,HP,7,0.0
USA,CHN,HP,8,0.0
USA,CHN,HP,9,0.0
USA,CHN,HP,10,0.0
USA,CHN,HP,11,0.0
USA,CHN,HP,12,0.0
USA,CHN,HP,13,0.0
AUS,CZE,HP,0,0.0
AUS,CZE,HP,1,0.0
AUS,CZE,HP,2,0.0
AUS,CZE,HP,3,0.0
AUS,CZE,HP,4,0.0
AUS,CZE,HP,5,0.0
AUS,CZE,HP,6,0.0
AUS,CZE,HP,7,0.0
AUS,CZE,HP,8,0.0
AUS,CZE,HP,9,0.0
AUS,CZE,HP,10,0.0
AUS,CZE,HP,11,0.0
AUS,CZE,HP,12,0.0
AUS,CZE,HP,13,0.0
AUT,CZE,HP,0,0.0
AUT,CZE,HP,1,0.0
AUT,CZE,HP,2,0.0
AUT,CZE,HP,3,0.0
AUT,CZE,HP,4,0.0
AUT,CZE,HP,5,0.0
AUT,CZE,HP,6,0.0
AUT,CZE,HP,7,0.0
AUT,CZE,HP,8,0.0
AUT,CZE,HP,9,0.0
AUT,CZE,HP,10,0.0
AUT,CZE,HP,11,0.0
AUT,CZE,HP,12,0.0
AUT,CZE,HP,13,0.0
BRA,CZE,HP,0,0.0
BRA,CZE,HP,1,0.0
BRA,CZE,HP,2,0.0
BRA,CZE,HP,3,0.0
BRA,CZE,HP,4,0.0
BRA,CZE,HP,5,0.0
BRA,CZE,HP,6,0.0
BRA,CZE,HP,7,0.0
BRA,CZE,HP,8,0.0
BRA,CZE,HP,9,0.0
BRA,CZE,HP,10,0.0
BRA,CZE,HP,11,0.0
BRA,CZE,HP,12,0.0
BRA,CZE,HP,13,0.0
CHN,CZE,HP,0,0.0
CHN,CZE,HP,1,0.0
CHN,CZE,HP,2,0.0
CHN,CZE,HP,3,0.0
CHN,CZE,HP,4,0.0
CHN,CZE,HP,5,0.0
CHN,CZE,HP,6,0.0
CHN,CZE,HP,7,0.0
CHN,CZE,HP,8,0.0
CHN,CZE,HP,9,0.0
CHN,CZE,HP,10,0.0
CHN,CZE,HP,11,0.0
CHN,CZE,HP,12,0.0
CHN,CZE,HP,13,0.0
DEU,CZE,HP,0,0.0
DEU,CZE,HP,1,0.0
DEU,CZE,HP,2,0.0
DEU,CZE,HP,3,0.0
DEU,CZE,HP,4,0.0
DEU,CZE,HP,5,0.0
DEU,CZE,HP,6,0.0
DEU,CZE,HP,7,0.0
DEU,CZE,HP,8,0.0
DEU,CZE,HP,9,0.0
DEU,CZE,HP,10,0.0
DEU,CZE,HP,11,0.0
DEU,CZE,HP,12,0.0
DEU,CZE,HP,13,0.0
ITA,CZE,HP,0,1.0887919999999998
ITA,CZE,HP,1,0.7019869999999999
ITA,CZE,HP,2,1.5013240000000003
ITA,CZE,HP,3,2.4365500000000004
ITA,CZE,HP,4,3.5307630000000003
ITA,CZE,HP,5,4.810993
ITA,CZE,HP,6,6.308861
ITA,CZE,HP,7,8.061368
ITA,CZE,HP,8,8.832373999999994
ITA,CZE,HP,9,9.810806
ITA,CZE,HP,10,10.317643
ITA,CZE,HP,11,4.8016429999999986
ITA,CZE,HP,12,3.0328209999999935
ITA,CZE,HP,13,0.0
JPN,CZE,HP,0,0.0
JPN,CZE,HP,1,0.0
JPN,CZE,HP,2,0.0
JPN,CZE,HP,3,0.0
JPN,CZE,HP,4,0.0
JPN,CZE,HP,5,0.0
JPN,CZE,HP,6,0.0
JPN,CZE,HP,7,0.0
JPN,CZE,HP,8,0.0
JPN,CZE,HP,9,0.0
JPN,CZE,HP,10,0.0
JPN,CZE,HP,11,0.0
JPN,CZE,HP,12,0.0
JPN,CZE,HP,13,0.0
KOR,CZE,HP,0,0.0
KOR,CZE,HP,1,0.0
KOR,CZE,HP,2,0.0
KOR,CZE,HP,3,0.0
KOR,CZE,HP,4,0.0
KOR,CZE,HP,5,0.0
KOR,CZE,HP,6,0.0
KOR,CZE,HP,7,0.0
KOR,CZE,HP,8,0.0
KOR,CZE,HP,9,0.0
KOR,CZE,HP,10,0.0
KOR,CZE,HP,11,0.0
KOR,CZE,HP,12,0.0
KOR,CZE,HP,13,0.0
ROE,CZE,HP,0,3.2190559999999984
ROE,CZE,HP,1,6.1462959999999995
ROE,CZE,HP,2,9.571166000000002
ROE,CZE,HP,3,11.098264000000004
ROE,CZE,HP,4,14.666568999999996
ROE,CZE,HP,5,19.151886
ROE,CZE,HP,6,25.519706
ROE,CZE,HP,7,33.028556
ROE,CZE,HP,8,39.06391100000002
ROE,CZE,HP,9,47.442775
ROE,CZE,HP,10,58.069047
ROE,CZE,HP,11,70.73978500000001
ROE,CZE,HP,12,85.702549
ROE,CZE,HP,13,103.363982
ROW,CZE,HP,0,0.0
ROW,CZE,HP,1,0.0
ROW,CZE,HP,2,0.0
ROW,CZE,HP,3,0.0
ROW,CZE,HP,4,0.0
ROW,CZE,HP,5,0.0
ROW,CZE,HP,6,0.0
ROW,CZE,HP,7,0.0
ROW,CZE,HP,8,0.0
ROW,CZE,HP,9,0.0
ROW,CZE,HP,10,0.0
ROW,CZE,HP,11,0.0
ROW,CZE,HP,12,0.0
ROW,CZE,HP,13,0.0
USA,CZE,HP,0,0.0
USA,CZE,HP,1,0.0
USA,CZE,HP,2,0.0
USA,CZE,HP,3,0.0
USA,CZE,HP,4,0.0
USA,CZE,HP,5,0.0
USA,CZE,HP,6,0.0
USA,CZE,HP,7,0.0
USA,CZE,HP,8,0.0
USA,CZE,HP,9,0.0
USA,CZE,HP,10,0.0
USA,CZE,HP,11,0.0
USA,CZE,HP,12,0.0
USA,CZE,HP,13,0.0
AUS,DEU,HP,0,0.0
AUS,DEU,HP,1,0.0
AUS,DEU,HP,2,0.0
AUS,DEU,HP,3,0.0
AUS,DEU,HP,4,0.0
AUS,DEU,HP,5,0.0
AUS,DEU,HP,6,0.0
AUS,DEU,HP,7,0.0
AUS,DEU,HP,8,0.0
AUS,DEU,HP,9,0.0
AUS,DEU,HP,10,0.0
AUS,DEU,HP,11,0.0
AUS,DEU,HP,12,0.0
AUS,DEU,HP,13,0.0
AUT,DEU,HP,0,0.0
AUT,DEU,HP,1,0.0
AUT,DEU,HP,2,0.0
AUT,DEU,HP,3,0.0
AUT,DEU,HP,4,0.0
AUT,DEU,HP,5,0.0
AUT,DEU,HP,6,0.0
AUT,DEU,HP,7,0.0
AUT,DEU,HP,8,0.0
AUT,DEU,HP,9,0.0
AUT,DEU,HP,10,0.0
AUT,DEU,HP,11,0.0
AUT,DEU,HP,12,0.0
AUT,DEU,HP,13,0.0
BRA,DEU,HP,0,0.0
BRA,DEU,HP,1,0.0
BRA,DEU,HP,2,0.0
BRA,DEU,HP,3,0.0
BRA,DEU,HP,4,0.0
BRA,DEU,HP,5,0.0
BRA,DEU,HP,6,0.0
BRA,DEU,HP,7,0.0
BRA,DEU,HP,8,0.0
BRA,DEU,HP,9,0.0
BRA,DEU,HP,10,0.0
BRA,DEU,HP,11,0.0
BRA,DEU,HP,12,0.0
BRA,DEU,HP,13,0.0
CHN,DEU,HP,0,0.0
CHN,DEU,HP,1,0.0
CHN,DEU,HP,2,0.0
CHN,DEU,HP,3,0.0
CHN,DEU,HP,4,0.0
CHN,DEU,HP,5,0.0
CHN,DEU,HP,6,0.0
CHN,DEU,HP,7,0.0
CHN,DEU,HP,8,0.0
CHN,DEU,HP,9,0.0
CHN,DEU,HP,10,0.0
CHN,DEU,HP,11,0.0
CHN,DEU,HP,12,0.0
CHN,DEU,HP,13,0.0
CZE,DEU,HP,0,2.362
CZE,DEU,HP,1,2.04104
CZE,DEU,HP,2,1.665517
CZE,DEU,HP,3,1.226155
CZE,DEU,HP,4,0.7121010000000001
CZE,DEU,HP,5,0.1106579999999999
CZE,DEU,HP,6,0.0
CZE,DEU,HP,7,0.0
CZE,DEU,HP,8,0.0
CZE,DEU,HP,9,0.0
CZE,DEU,HP,10,0.0
CZE,DEU,HP,11,0.0
CZE,DEU,HP,12,0.0
CZE,DEU,HP,13,0.0
ITA,DEU,HP,0,0.0
ITA,DEU,HP,1,0.0
ITA,DEU,HP,2,0.0
ITA,DEU,HP,3,0.0
ITA,DEU,HP,4,0.0
ITA,DEU,HP,5,0.0
ITA,DEU,HP,6,0.0
ITA,DEU,HP,7,0.0
ITA,DEU,HP,8,0.0
ITA,DEU,HP,9,0.0
ITA,DEU,HP,10,0.0
ITA,DEU,HP,11,0.0
ITA,DEU,HP,12,0.0
ITA,DEU,HP,13,0.0
JPN,DEU,HP,0,0.0
JPN,DEU,HP,1,0.0
JPN,DEU,HP,2,0.0
JPN,DEU,HP,3,0.0
JPN,DEU,HP,4,0.0
JPN,DEU,HP,5,0.0
JPN,DEU,HP,6,0.0
JPN,DEU,HP,7,0.0
JPN,DEU,HP,8,0.0
JPN,DEU,HP,9,0.0
JPN,DEU,HP,10,0.0
JPN,DEU,HP,11,0.0
JPN,DEU,HP,12,0.0
JPN,DEU,HP,13,0.0
KOR,DEU,HP,0,0.0
KOR,DEU,HP,1,0.0
KOR,DEU,HP,2,0.0
KOR,DEU,HP,3,0.0
KOR,DEU,HP,4,0.0
KOR,DEU,HP,5,0.0
KOR,DEU,HP,6,0.0
KOR,DEU,HP,7,0.0
KOR,DEU,HP,8,0.0
KOR,DEU,HP,9,0.0
KOR,DEU,HP,10,0.0
KOR,DEU,HP,11,0.0
KOR,DEU,HP,12,0.0
KOR,DEU,HP,13,0.0
ROE,DEU,HP,0,0.0
ROE,DEU,HP,1,0.0
ROE,DEU,HP,2,0.0
ROE,DEU,HP,3,0.0
ROE,DEU,HP,4,0.0
ROE,DEU,HP,5,0.0
ROE,DEU,HP,6,0.0
ROE,DEU,HP,7,0.0
ROE,DEU,HP,8,0.0
ROE,DEU,HP,9,0.0
ROE,DEU,HP,10,0.0
ROE,DEU,HP,11,0.0
ROE,DEU,HP,12,0.0
ROE,DEU,HP,13,0.0
ROW,DEU,HP,0,0.0
ROW,DEU,HP,1,0.0
ROW,DEU,HP,2,0.0
ROW,DEU,HP,3,0.0
ROW,DEU,HP,4,0.0
ROW,DEU,HP,5,0.0
ROW,DEU,HP,6,0.0
ROW,DEU,HP,7,0.0
ROW,DEU,HP,8,0.0
ROW,DEU,HP,9,0.0
ROW,DEU,HP,10,0.0
ROW,DEU,HP,11,0.0
ROW,DEU,HP,12,0.0
ROW,DEU,HP,13,0.0
USA,DEU,HP,0,0.0
USA,DEU,HP,1,0.0
USA,DEU,HP,2,0.0
USA,DEU,HP,3,0.0
USA,DEU,HP,4,0.0
USA,DEU,HP,5,0.0
USA,DEU,HP,6,0.0
USA,DEU,HP,7,0.0
USA,DEU,HP,8,0.0
USA,DEU,HP,9,0.0
USA,DEU,HP,10,0.0
USA,DEU,HP,11,0.0
USA,DEU,HP,12,0.0
USA,DEU,HP,13,0.0
AUS,ITA,HP,0,0.0
AUS,ITA,HP,1,0.0
AUS,ITA,HP,2,0.0
AUS,ITA,HP,3,0.0
AUS,ITA,HP,4,0.0
AUS,ITA,HP,5,0.0
AUS,ITA,HP,6,0.0
AUS,ITA,HP,7,0.0
AUS,ITA,HP,8,0.0
AUS,ITA,HP,9,0.0
AUS,ITA,HP,10,0.0
AUS,ITA,HP,11,0.0
AUS,ITA,HP,12,0.0
AUS,ITA,HP,13,0.0
AUT,ITA,HP,0,0.0
AUT,ITA,HP,1,0.0
AUT,ITA,HP,2,0.0
AUT,ITA,HP,3,0.0
AUT,ITA,HP,4,0.0
AUT,ITA,HP,5,0.0
AUT,ITA,HP,6,0.0
AUT,ITA,HP,7,0.0
AUT,ITA,HP,8,0.0
AUT,ITA,HP,9,0.0
AUT,ITA,HP,10,0.0
AUT,ITA,HP,11,0.0
AUT,ITA,HP,12,0.0
AUT,ITA,HP,13,0.0
BRA,ITA,HP,0,0.0
BRA,ITA,HP,1,0.0
BRA,ITA,HP,2,0.0
BRA,ITA,HP,3,0.0
BRA,ITA,HP,4,0.0
BRA,ITA,HP,5,0.0
BRA,ITA,HP,6,0.0
BRA,ITA,HP,7,0.0
BRA,ITA,HP,8,0.0
BRA,ITA,HP,9,0.0
BRA,ITA,HP,10,0.0
BRA,ITA,HP,11,0.0
BRA,ITA,HP,12,0.0
BRA,ITA,HP,13,0.0
CHN,ITA,HP,0,0.0
CHN,ITA,HP,1,0.0
CHN,ITA,HP,2,0.0
CHN,ITA,HP,3,0.0
CHN,ITA,HP,4,0.0
CHN,ITA,HP,5,0.0
CHN,ITA,HP,6,0.0
CHN,ITA,HP,7,0.0
CHN,ITA,HP,8,0.0
CHN,ITA,HP,9,0.0
CHN,ITA,HP,10,0.0
CHN,ITA,HP,11,0.0
CHN,ITA,HP,12,0.0
CHN,ITA,HP,13,0.0
CZE,ITA,HP,0,0.0
CZE,ITA,HP,1,0.0
CZE,ITA,HP,2,0.0
CZE,ITA,HP,3,0.0
CZE,ITA,HP,4,0.0
CZE,ITA,HP,5,0.0
CZE,ITA,HP,6,0.0
CZE,ITA,HP,7,0.0
CZE,ITA,HP,8,0.0
CZE,ITA,HP,9,0.0
CZE,ITA,HP,10,0.0
CZE,ITA,HP,11,0.0
CZE,ITA,HP,12,0.0
CZE,ITA,HP,13,0.0
DEU,ITA,HP,0,0.0
DEU,ITA,HP,1,0.0
DEU,ITA,HP,2,0.0
DEU,ITA,HP,3,0.0
DEU,ITA,HP,4,0.0
DEU,ITA,HP,5,0.0
DEU,ITA,HP,6,0.0
DEU,ITA,HP,7,0.0
DEU,ITA,HP,8,0.0
DEU,ITA,HP,9,0.0
DEU,ITA,HP,10,0.0
DEU,ITA,HP,11,0.0
DEU,ITA,HP,12,0.0
DEU,ITA,HP,13,0.0
JPN,ITA,HP,0,0.0
JPN,ITA,HP,1,0.0
JPN,ITA,HP,2,0.0
JPN,ITA,HP,3,0.0
JPN,ITA,HP,4,0.0
JPN,ITA,HP,5,0.0
JPN,ITA,HP,6,0.0
JPN,ITA,HP,7,0.0
JPN,ITA,HP,8,0.0
JPN,ITA,HP,9,0.0
JPN,ITA,HP,10,0.0
JPN,ITA,HP,11,0.0
JPN,ITA,HP,12,0.0
JPN,ITA,HP,13,0.0
KOR,ITA,HP,0,0.0
KOR,ITA,HP,1,0.0
KOR,ITA,HP,2,0.0
KOR,ITA,HP,3,0.0
KOR,ITA,HP,4,0.0
KOR,ITA,HP,5,0.0
KOR,ITA,HP,6,0.0
KOR,ITA,HP,7,0.0
KOR,ITA,HP,8,0.0
KOR,ITA,HP,9,0.0
KOR,ITA,HP,10,0.0
KOR,ITA,HP,11,0.0
KOR,ITA,HP,12,0.0
KOR,ITA,HP,13,0.0
ROE,ITA,HP,0,0.0
ROE,ITA,HP,1,0.0
ROE,ITA,HP,2,0.0
ROE,ITA,HP,3,0.0
ROE,ITA,HP,4,0.0
ROE,ITA,HP,5,0.0
ROE,ITA,HP,6,0.0
ROE,ITA,HP,7,0.0
ROE,ITA,HP,8,0.0
ROE,ITA,HP,9,0.0
ROE,ITA,HP,10,0.0
ROE,ITA,HP,11,0.0
ROE,ITA,HP,12,0.0
ROE,ITA,HP,13,0.0
ROW,ITA,HP,0,0.0
ROW,ITA,HP,1,0.0
ROW,ITA,HP,2,0.0
ROW,ITA,HP,3,0.0
ROW,ITA,HP,4,0.0
ROW,ITA,HP,5,0.0
ROW,ITA,HP,6,0.0
ROW,ITA,HP,7,0.0
ROW,ITA,HP,8,0.0
ROW,ITA,HP,9,0.0
ROW,ITA,HP,10,0.0
ROW,ITA,HP,11,0.0
ROW,ITA,HP,12,0.0
ROW,ITA,HP,13,0.0
USA,ITA,HP,0,0.0
USA,ITA,HP,1,0.0
USA,ITA,HP,2,0.0
USA,ITA,HP,3,0.0
USA,ITA,HP,4,0.0
USA,ITA,HP,5,0.0
USA,ITA,HP,6,0.0
USA,ITA,HP,7,0.0
USA,ITA,HP,8,0.0
USA,ITA,HP,9,0.0
USA,ITA,HP,10,0.0
USA,ITA,HP,11,0.0
USA,ITA,HP,12,0.0
USA,ITA,HP,13,0.0
AUS,JPN,HP,0,0.0
AUS,JPN,HP,1,0.0
AUS,JPN,HP,2,0.0
AUS,JPN,HP,3,0.0
AUS,JPN,HP,4,1.2335709999999978
AUS,JPN,HP,5,0.6846139999999998
AUS,JPN,HP,6,0.074446
AUS,JPN,HP,7,0.0
AUS,JPN,HP,8,1.4486560000000068
AUS,JPN,HP,9,6.008695000000005
AUS,JPN,HP,10,7.120518000000001
AUS,JPN,HP,11,7.756039000000001
AUS,JPN,HP,12,8.429177
AUS,JPN,HP,13,6.726352999999996
AUT,JPN,HP,0,0.0
AUT,JPN,HP,1,0.0
AUT,JPN,HP,2,0.0
AUT,JPN,HP,3,0.0
AUT,JPN,HP,4,0.0
AUT,JPN,HP,5,0.0
AUT,JPN,HP,6,0.0
AUT,JPN,HP,7,0.0
AUT,JPN,HP,8,0.0
AUT,JPN,HP,9,0.0
AUT,JPN,HP,10,0.0
AUT,JPN,HP,11,0.0
AUT,JPN,HP,12,0.0
AUT,JPN,HP,13,0.0
BRA,JPN,HP,0,0.0
BRA,JPN,HP,1,0.0
BRA,JPN,HP,2,0.0
BRA,JPN,HP,3,0.0
BRA,JPN,HP,4,0.0
BRA,JPN,HP,5,0.0
BRA,JPN,HP,6,0.0
BRA,JPN,HP,7,0.0
BRA,JPN,HP,8,0.0
BRA,JPN,HP,9,0.0
BRA,JPN,HP,10,0.0
BRA,JPN,HP,11,0.0
BRA,JPN,HP,12,0.0
BRA,JPN,HP,13,0.0
CHN,JPN,HP,0,0.0
CHN,JPN,HP,1,0.0
CHN,JPN,HP,2,0.0
CHN,JPN,HP,3,0.0
CHN,JPN,HP,4,0.0
CHN,JPN,HP,5,0.0
CHN,JPN,HP,6,0.0
CHN,JPN,HP,7,0.0
CHN,JPN,HP,8,0.0
CHN,JPN,HP,9,0.0
CHN,JPN,HP,10,0.0
CHN,JPN,HP,11,0.0
CHN,JPN,HP,12,0.0
CHN,JPN,HP,13,0.0
CZE,JPN,HP,0,0.0
CZE,JPN,HP,1,0.0
CZE,JPN,HP,2,0.0
CZE,JPN,HP,3,0.0
CZE,JPN,HP,4,0.0
CZE,JPN,HP,5,0.0
CZE,JPN,HP,6,0.0
CZE,JPN,HP,7,0.0
CZE,JPN,HP,8,0.0
CZE,JPN,HP,9,0.0
CZE,JPN,HP,10,0.0
CZE,JPN,HP,11,0.0
CZE,JPN,HP,12,0.0
CZE,JPN,HP,13,2.4090770000000017
DEU,JPN,HP,0,0.0
DEU,JPN,HP,1,0.0
DEU,JPN,HP,2,0.0
DEU,JPN,HP,3,0.0
DEU,JPN,HP,4,0.0
DEU,JPN,HP,5,0.0
DEU,JPN,HP,6,0.0
DEU,JPN,HP,7,0.0
DEU,JPN,HP,8,0.0
DEU,JPN,HP,9,0.0
DEU,JPN,HP,10,0.0
DEU,JPN,HP,11,0.0
DEU,JPN,HP,12,0.0
DEU,JPN,HP,13,0.0
ITA,JPN,HP,0,0.0
ITA,JPN,HP,1,0.0
ITA,JPN,HP,2,0.0
ITA,JPN,HP,3,0.0
ITA,JPN,HP,4,0.0
ITA,JPN,HP,5,0.0
ITA,JPN,HP,6,0.0
ITA,JPN,HP,7,0.0
ITA,JPN,HP,8,0.0
ITA,JPN,HP,9,0.0
ITA,JPN,HP,10,0.0
ITA,JPN,HP,11,0.0
ITA,JPN,HP,12,0.0
ITA,JPN,HP,13,0.0
KOR,JPN,HP,0,0.0
KOR,JPN,HP,1,0.0
KOR,JPN,HP,2,0.0
KOR,JPN,HP,3,0.0
KOR,JPN,HP,4,0.0
KOR,JPN,HP,5,0.0
KOR,JPN,HP,6,0.0
KOR,JPN,HP,7,0.0
KOR,JPN,HP,8,0.0
KOR,JPN,HP,9,0.0
KOR,JPN,HP,10,0.0
KOR,JPN,HP,11,0.0
KOR,JPN,HP,12,0.0
KOR,JPN,HP,13,0.0
ROE,JPN,HP,0,0.0
ROE,JPN,HP,1,0.0
ROE,JPN,HP,2,0.0
ROE,JPN,HP,3,0.0
ROE,JPN,HP,4,0.0
ROE,JPN,HP,5,0.0
ROE,JPN,HP,6,0.0
ROE,JPN,HP,7,0.0
ROE,JPN,HP,8,0.0
ROE,JPN,HP,9,0.0
ROE,JPN,HP,10,0.0
ROE,JPN,HP,11,0.0
ROE,JPN,HP,12,0.0
ROE,JPN,HP,13,0.0
ROW,JPN,HP,0,0.0
ROW,JPN,HP,1,0.0
ROW,JPN,HP,2,0.0
ROW,JPN,HP,3,0.0
ROW,JPN,HP,4,0.0
ROW,JPN,HP,5,0.0
ROW,JPN,HP,6,0.0
ROW,JPN,HP,7,0.0
ROW,JPN,HP,8,0.0
ROW,JPN,HP,9,0.0
ROW,JPN,HP,10,0.0
ROW,JPN,HP,11,0.0
ROW,JPN,HP,12,0.0
ROW,JPN,HP,13,0.0
USA,JPN,HP,0,1.7320000000000002
USA,JPN,HP,1,1.30133
USA,JPN,HP,2,0.8395809999999999
USA,JPN,HP,3,1.784510000000001
USA,JPN,HP,4,0.0201430000000026
USA,JPN,HP,5,0.0
USA,JPN,HP,6,0.0
USA,JPN,HP,7,0.0
USA,JPN,HP,8,1.1301809999999932
USA,JPN,HP,9,0.6181169999999963
USA,JPN,HP,10,0.0
USA,JPN,HP,11,0.0
USA,JPN,HP,12,0.0
USA,JPN,HP,13,0.0
AUS,KOR,HP,0,0.0
AUS,KOR,HP,1,0.0
AUS,KOR,HP,2,0.0
AUS,KOR,HP,3,0.0
AUS,KOR,HP,4,0.938268
AUS,KOR,HP,5,0.6494020000000003
AUS,KOR,HP,6,0.4912320000000001
AUS,KOR,HP,7,0.0
AUS,KOR,HP,8,0.0
AUS,KOR,HP,9,0.0
AUS,KOR,HP,10,5.404728
AUS,KOR,HP,11,5.200595999999997
AUS,KOR,HP,12,5.077723000000001
AUS,KOR,HP,13,0.0
AUT,KOR,HP,0,0.0
AUT,KOR,HP,1,0.0
AUT,KOR,HP,2,0.0
AUT,KOR,HP,3,0.0
AUT,KOR,HP,4,0.0
AUT,KOR,HP,5,0.0
AUT,KOR,HP,6,0.0
AUT,KOR,HP,7,0.0
AUT,KOR,HP,8,0.0
AUT,KOR,HP,9,0.0
AUT,KOR,HP,10,0.0
AUT,KOR,HP,11,0.0
AUT,KOR,HP,12,0.0
AUT,KOR,HP,13,0.0
BRA,KOR,HP,0,0.0
BRA,KOR,HP,1,0.0
BRA,KOR,HP,2,0.0
BRA,KOR,HP,3,0.0
