location,exporter,commodity,time_operation,import_flow
DEU,JPN,Copper,12,0.0
DEU,JPN,Copper,13,0.0
ITA,JPN,Copper,0,0.0
ITA,JPN,Copper,1,0.0
ITA,JPN,Copper,2,0.0
ITA,JPN,Copper,3,0.0
ITA,JPN,Copper,4,0.0
ITA,JPN,Copper,5,0.0
ITA,JPN,Copper,6,0.0
ITA,JPN,Copper,7,0.0
ITA,JPN,Copper,8,0.0
ITA,JPN,Copper,9,0.0
ITA,JPN,Copper,10,0.0
ITA,JPN,Copper,11,0.0
ITA,JPN,Copper,12,0.0
ITA,JPN,Copper,13,0.0
KOR,JPN,Copper,0,0.0
KOR,JPN,Copper,1,0.0
KOR,JPN,Copper,2,0.0
KOR,JPN,Copper,3,0.0
KOR,JPN,Copper,4,0.0
KOR,JPN,Copper,5,0.0
KOR,JPN,Copper,6,0.0
KOR,JPN,Copper,7,0.0
KOR,JPN,Copper,8,0.0
KOR,JPN,Copper,9,0.0
KOR,JPN,Copper,10,0.0
KOR,JPN,Copper,11,0.0
KOR,JPN,Copper,12,0.0
KOR,JPN,Copper,13,0.0
ROE,JPN,Copper,0,0.0
ROE,JPN,Copper,1,0.0
ROE,JPN,Copper,2,0.0
ROE,JPN,Copper,3,0.0
ROE,JPN,Copper,4,0.0
ROE,JPN,Copper,5,0.0
ROE,JPN,Copper,6,0.0
ROE,JPN,Copper,7,0.0
ROE,JPN,Copper,8,0.0
ROE,JPN,Copper,9,0.0
ROE,JPN,Copper,10,0.0
ROE,JPN,Copper,11,0.0
ROE,JPN,Copper,12,0.0
ROE,JPN,Copper,13,0.0
ROW,JPN,Copper,0,0.0
ROW,JPN,Copper,1,0.0
ROW,JPN,Copper,2,0.0
ROW,JPN,Copper,3,0.0
ROW,JPN,Copper,4,0.0
ROW,JPN,Copper,5,0.0
ROW,JPN,Copper,6,0.0
ROW,JPN,Copper,7,0.0
ROW,JPN,Copper,8,0.0
ROW,JPN,Copper,9,0.0
ROW,JPN,Copper,10,0.0
ROW,JPN,Copper,11,0.0
ROW,JPN,Copper,12,0.0
ROW,JPN,Copper,13,0.0
USA,JPN,Copper,0,0.0
USA,JPN,Copper,1,0.0
USA,JPN,Copper,2,0.0
USA,JPN,Copper,3,0.0
USA,JPN,Copper,4,0.0
USA,JPN,Copper,5,0.0
USA,JPN,Copper,6,0.0
USA,JPN,Copper,7,0.0
USA,JPN,Copper,8,0.0
USA,JPN,Copper,9,0.0
USA,JPN,Copper,10,0.0
USA,JPN,Copper,11,0.0
USA,JPN,Copper,12,0.0
USA,JPN,Copper,13,0.0
AUS,KOR,Copper,0,0.0
AUS,KOR,Copper,1,0.0
AUS,KOR,Copper,2,0.0
AUS,KOR,Copper,3,0.0
AUS,KOR,Copper,4,0.0
AUS,KOR,Copper,5,0.0
AUS,KOR,Copper,6,0.0
AUS,KOR,Copper,7,0.0
AUS,KOR,Copper,8,0.0
AUS,KOR,Copper,9,0.0
AUS,KOR,Copper,10,0.0
AUS,KOR,Copper,11,0.0
AUS,KOR,Copper,12,0.0
AUS,KOR,Copper,13,0.0
AUT,KOR,Copper,0,0.0
AUT,KOR,Copper,1,0.0
AUT,KOR,Copper,2,0.0
AUT,KOR,Copper,3,0.0
AUT,KOR,Copper,4,0.0
AUT,KOR,Copper,5,0.0
AUT,KOR,Copper,6,0.0
AUT,KOR,Copper,7,0.0
AUT,KOR,Copper,8,0.0
AUT,KOR,Copper,9,0.0
AUT,KOR,Copper,10,0.0
AUT,KOR,Copper,11,0.0
AUT,KOR,Copper,12,0.0
AUT,KOR,Copper,13,0.0
BRA,KOR,Copper,0,0.0
BRA,KOR,Copper,1,0.0
BRA,KOR,Copper,2,0.0
BRA,KOR,Copper,3,0.0
BRA,KOR,Copper,4,0.0
BRA,KOR,Copper,5,0.0
BRA,KOR,Copper,6,0.0
BRA,KOR,Copper,7,0.0
BRA,KOR,Copper,8,0.0
BRA,KOR,Copper,9,0.0
BRA,KOR,Copper,10,0.0
BRA,KOR,Copper,11,0.0
BRA,KOR,Copper,12,0.0
BRA,KOR,Copper,13,0.0
CHN,KOR,Copper,0,0.0
CHN,KOR,Copper,1,0.0
CHN,KOR,Copper,2,0.0
CHN,KOR,Copper,3,0.0
CHN,KOR,Copper,4,0.0
CHN,KOR,Copper,5,0.0
CHN,KOR,Copper,6,0.0
CHN,KOR,Copper,7,0.0
CHN,KOR,Copper,8,0.0
CHN,KOR,Copper,9,0.0
CHN,KOR,Copper,10,0.0
CHN,KOR,Copper,11,0.0
CHN,KOR,Copper,12,0.0
CHN,KOR,Copper,13,0.0
CZE,KOR,Copper,0,0.0
CZE,KOR,Copper,1,0.0
CZE,KOR,Copper,2,0.0
CZE,KOR,Copper,3,0.0
CZE,KOR,Copper,4,0.0
CZE,KOR,Copper,5,0.0
CZE,KOR,Copper,6,0.0
CZE,KOR,Copper,7,0.0
CZE,KOR,Copper,8,0.0
CZE,KOR,Copper,9,0.0
CZE,KOR,Copper,10,0.0
CZE,KOR,Copper,11,0.0
CZE,KOR,Copper,12,0.0
CZE,KOR,Copper,13,0.0
DEU,KOR,Copper,0,0.0
DEU,KOR,Copper,1,0.0
DEU,KOR,Copper,2,0.0
DEU,KOR,Copper,3,0.0
DEU,KOR,Copper,4,0.0
DEU,KOR,Copper,5,0.0
DEU,KOR,Copper,6,0.0
DEU,KOR,Copper,7,0.0
DEU,KOR,Copper,8,0.0
DEU,KOR,Copper,9,0.0
DEU,KOR,Copper,10,0.0
DEU,KOR,Copper,11,0.0
DEU,KOR,Copper,12,0.0
DEU,KOR,Copper,13,0.0
ITA,KOR,Copper,0,0.0
ITA,KOR,Copper,1,0.0
ITA,KOR,Copper,2,0.0
ITA,KOR,Copper,3,0.0
ITA,KOR,Copper,4,0.0
ITA,KOR,Copper,5,0.0
ITA,KOR,Copper,6,0.0
ITA,KOR,Copper,7,0.0
ITA,KOR,Copper,8,0.0
ITA,KOR,Copper,9,0.0
ITA,KOR,Copper,10,0.0
ITA,KOR,Copper,11,0.0
ITA,KOR,Copper,12,0.0
ITA,KOR,Copper,13,0.0
JPN,KOR,Copper,0,32.70606
JPN,KOR,Copper,1,35.0806667125
JPN,KOR,Copper,2,50.195675
JPN,KOR,Copper,3,50.195675
JPN,KOR,Copper,4,50.195675
JPN,KOR,Copper,5,50.195675
JPN,KOR,Copper,6,74.3123708862499
JPN,KOR,Copper,7,85.94251074994506
JPN,KOR,Copper,8,113.984
JPN,KOR,Copper,9,119.301
JPN,KOR,Copper,10,124.618
JPN,KOR,Copper,11,124.618
JPN,KOR,Copper,12,124.618
JPN,KOR,Copper,13,124.618
ROE,KOR,Copper,0,0.0
ROE,KOR,Copper,1,0.0
ROE,KOR,Copper,2,0.0
ROE,KOR,Copper,3,0.0
ROE,KOR,Copper,4,0.0
ROE,KOR,Copper,5,0.0
ROE,KOR,Copper,6,0.0
ROE,KOR,Copper,7,0.0
ROE,KOR,Copper,8,0.0
ROE,KOR,Copper,9,0.0
ROE,KOR,Copper,10,0.0
ROE,KOR,Copper,11,0.0
ROE,KOR,Copper,12,0.0
ROE,KOR,Copper,13,0.0
ROW,KOR,Copper,0,0.0
ROW,KOR,Copper,1,0.0
ROW,KOR,Copper,2,0.0
ROW,KOR,Copper,3,0.0
ROW,KOR,Copper,4,0.0
ROW,KOR,Copper,5,0.0
ROW,KOR,Copper,6,0.0
ROW,KOR,Copper,7,0.0
ROW,KOR,Copper,8,0.0
ROW,KOR,Copper,9,0.0
ROW,KOR,Copper,10,0.0
ROW,KOR,Copper,11,0.0
ROW,KOR,Copper,12,0.0
ROW,KOR,Copper,13,0.0
USA,KOR,Copper,0,0.0
USA,KOR,Copper,1,0.0
USA,KOR,Copper,2,0.0
USA,KOR,Copper,3,0.0
USA,KOR,Copper,4,0.0
USA,KOR,Copper,5,0.0
USA,KOR,Copper,6,0.0
USA,KOR,Copper,7,0.0
USA,KOR,Copper,8,0.0
USA,KOR,Copper,9,0.0
USA,KOR,Copper,10,0.0
USA,KOR,Copper,11,0.0
USA,KOR,Copper,12,0.0
USA,KOR,Copper,13,0.0
AUS,ROE,Copper,0,0.0
AUS,ROE,Copper,1,0.0
AUS,ROE,Copper,2,0.0
AUS,ROE,Copper,3,0.0
AUS,ROE,Copper,4,0.0
AUS,ROE,Copper,5,0.0
AUS,ROE,Copper,6,0.0
AUS,ROE,Copper,7,0.0
AUS,ROE,Copper,8,0.0
AUS,ROE,Copper,9,0.0
AUS,ROE,Copper,10,0.0
AUS,ROE,Copper,11,0.0
AUS,ROE,Copper,12,0.0
AUS,ROE,Copper,13,0.0
AUT,ROE,Copper,0,0.0
AUT,ROE,Copper,1,0.0
AUT,ROE,Copper,2,0.0
AUT,ROE,Copper,3,0.0
AUT,ROE,Copper,4,0.0
AUT,ROE,Copper,5,0.0
AUT,ROE,Copper,6,0.0
AUT,ROE,Copper,7,0.0
AUT,ROE,Copper,8,0.0
AUT,ROE,Copper,9,0.0
AUT,ROE,Copper,10,0.0
AUT,ROE,Copper,11,0.0
AUT,ROE,Copper,12,0.0
AUT,ROE,Copper,13,0.0
BRA,ROE,Copper,0,0.0
BRA,ROE,Copper,1,0.0
BRA,ROE,Copper,2,0.0
BRA,ROE,Copper,3,0.0
BRA,ROE,Copper,4,0.0
BRA,ROE,Copper,5,0.0
BRA,ROE,Copper,6,0.0
BRA,ROE,Copper,7,0.0
BRA,ROE,Copper,8,0.0
BRA,ROE,Copper,9,0.0
BRA,ROE,Copper,10,0.0
BRA,ROE,Copper,11,0.0
BRA,ROE,Copper,12,0.0
BRA,ROE,Copper,13,0.0
CHN,ROE,Copper,0,143.11825000000007
CHN,ROE,Copper,1,136.45939894684074
CHN,ROE,Copper,2,105.79561565934073
CHN,ROE,Copper,3,80.39828632744512
CHN,ROE,Copper,4,39.64475739625007
CHN,ROE,Copper,5,0.0
CHN,ROE,Copper,6,24.046250000000004
CHN,ROE,Copper,7,51.04024999999998
CHN,ROE,Copper,8,90.34313493750004
CHN,ROE,Copper,9,154.94023738124997
CHN,ROE,Copper,10,226.3946084675
CHN,ROE,Copper,11,457.629432554945
CHN,ROE,Copper,12,510.065195054945
CHN,ROE,Copper,13,622.6692700549451
CZE,ROE,Copper,0,0.0
CZE,ROE,Copper,1,0.0
CZE,ROE,Copper,2,0.0
CZE,ROE,Copper,3,0.0
CZE,ROE,Copper,4,0.0
CZE,ROE,Copper,5,0.0
CZE,ROE,Copper,6,0.0
CZE,ROE,Copper,7,0.0
CZE,ROE,Copper,8,0.0
CZE,ROE,Copper,9,0.0
CZE,ROE,Copper,10,0.0
CZE,ROE,Copper,11,0.0
CZE,ROE,Copper,12,0.0
CZE,ROE,Copper,13,0.0
DEU,ROE,Copper,0,0.0
DEU,ROE,Copper,1,0.0
DEU,ROE,Copper,2,0.0
DEU,ROE,Copper,3,0.0
DEU,ROE,Copper,4,0.0
DEU,ROE,Copper,5,0.0
DEU,ROE,Copper,6,0.0
DEU,ROE,Copper,7,0.0
DEU,ROE,Copper,8,0.0
DEU,ROE,Copper,9,0.0
DEU,ROE,Copper,10,0.0
DEU,ROE,Copper,11,0.0
DEU,ROE,Copper,12,0.0
DEU,ROE,Copper,13,0.0
ITA,ROE,Copper,0,0.0
ITA,ROE,Copper,1,0.0
ITA,ROE,Copper,2,0.0
ITA,ROE,Copper,3,0.0
ITA,ROE,Copper,4,0.0
ITA,ROE,Copper,5,0.0
ITA,ROE,Copper,6,0.0
ITA,ROE,Copper,7,0.0
ITA,ROE,Copper,8,0.0
ITA,ROE,Copper,9,0.0
ITA,ROE,Copper,10,0.0
ITA,ROE,Copper,11,0.0
ITA,ROE,Copper,12,0.0
ITA,ROE,Copper,13,0.0
JPN,ROE,Copper,0,0.0
JPN,ROE,Copper,1,0.0
JPN,ROE,Copper,2,0.0
JPN,ROE,Copper,3,0.0
JPN,ROE,Copper,4,0.0
JPN,ROE,Copper,5,0.0
JPN,ROE,Copper,6,0.0
JPN,ROE,Copper,7,0.0
JPN,ROE,Copper,8,0.0
JPN,ROE,Copper,9,0.0
JPN,ROE,Copper,10,0.0
JPN,ROE,Copper,11,0.0
JPN,ROE,Copper,12,0.0
JPN,ROE,Copper,13,0.0
KOR,ROE,Copper,0,0.0
KOR,ROE,Copper,1,0.0
KOR,ROE,Copper,2,0.0
KOR,ROE,Copper,3,0.0
KOR,ROE,Copper,4,0.0
KOR,ROE,Copper,5,0.0
KOR,ROE,Copper,6,0.0
KOR,ROE,Copper,7,0.0
KOR,ROE,Copper,8,0.0
KOR,ROE,Copper,9,0.0
KOR,ROE,Copper,10,0.0
KOR,ROE,Copper,11,0.0
KOR,ROE,Copper,12,0.0
KOR,ROE,Copper,13,0.0
ROW,ROE,Copper,0,0.0
ROW,ROE,Copper,1,0.0
ROW,ROE,Copper,2,0.0
ROW,ROE,Copper,3,0.0
ROW,ROE,Copper,4,0.0
ROW,ROE,Copper,5,0.0
ROW,ROE,Copper,6,0.0
ROW,ROE,Copper,7,0.0
ROW,ROE,Copper,8,0.0
ROW,ROE,Copper,9,0.0
ROW,ROE,Copper,10,0.0
ROW,ROE,Copper,11,0.0
ROW,ROE,Copper,12,0.0
ROW,ROE,Copper,13,0.0
USA,ROE,Copper,0,0.0
USA,ROE,Copper,1,0.0
USA,ROE,Copper,2,0.0
USA,ROE,Copper,3,0.0
USA,ROE,Copper,4,0.0
USA,ROE,Copper,5,0.0
USA,ROE,Copper,6,0.0
USA,ROE,Copper,7,0.0
USA,ROE,Copper,8,0.0
USA,ROE,Copper,9,0.0
USA,ROE,Copper,10,0.0
USA,ROE,Copper,11,0.0
USA,ROE,Copper,12,0.0
USA,ROE,Copper,13,0.0
AUS,ROW,Copper,0,0.0
AUS,ROW,Copper,1,0.0
AUS,ROW,Copper,2,0.0
AUS,ROW,Copper,3,0.0
AUS,ROW,Copper,4,0.0
AUS,ROW,Copper,5,0.0
AUS,ROW,Copper,6,0.0
AUS,ROW,Copper,7,0.0
AUS,ROW,Copper,8,0.0
AUS,ROW,Copper,9,0.0
AUS,ROW,Copper,10,0.0
AUS,ROW,Copper,11,0.0
AUS,ROW,Copper,12,0.0
AUS,ROW,Copper,13,0.0
AUT,ROW,Copper,0,0.0
AUT,ROW,Copper,1,0.0
AUT,ROW,Copper,2,0.0
AUT,ROW,Copper,3,0.0
AUT,ROW,Copper,4,0.0
AUT,ROW,Copper,5,0.0
AUT,ROW,Copper,6,0.0
AUT,ROW,Copper,7,0.0
AUT,ROW,Copper,8,0.0
AUT,ROW,Copper,9,0.0
AUT,ROW,Copper,10,0.0
AUT,ROW,Copper,11,0.0
AUT,ROW,Copper,12,0.0
AUT,ROW,Copper,13,0.0
BRA,ROW,Copper,0,0.0
BRA,ROW,Copper,1,0.0
BRA,ROW,Copper,2,0.0
BRA,ROW,Copper,3,0.0
BRA,ROW,Copper,4,0.0
BRA,ROW,Copper,5,0.0
BRA,ROW,Copper,6,0.0
BRA,ROW,Copper,7,0.0
BRA,ROW,Copper,8,0.0
BRA,ROW,Copper,9,0.0
BRA,ROW,Copper,10,0.0
BRA,ROW,Copper,11,0.0
BRA,ROW,Copper,12,0.0
BRA,ROW,Copper,13,0.0
CHN,ROW,Copper,0,0.0
CHN,ROW,Copper,1,0.0
CHN,ROW,Copper,2,0.0
CHN,ROW,Copper,3,0.0
CHN,ROW,Copper,4,0.0
CHN,ROW,Copper,5,0.0
CHN,ROW,Copper,6,0.0
CHN,ROW,Copper,7,0.0
CHN,ROW,Copper,8,0.0
CHN,ROW,Copper,9,0.0
CHN,ROW,Copper,10,0.0
CHN,ROW,Copper,11,0.0
CHN,ROW,Copper,12,0.0
CHN,ROW,Copper,13,0.0
CZE,ROW,Copper,0,0.0
CZE,ROW,Copper,1,0.0
CZE,ROW,Copper,2,0.0
CZE,ROW,Copper,3,0.0
CZE,ROW,Copper,4,0.0
CZE,ROW,Copper,5,0.0
CZE,ROW,Copper,6,0.0
CZE,ROW,Copper,7,0.0
CZE,ROW,Copper,8,0.0
CZE,ROW,Copper,9,0.0
CZE,ROW,Copper,10,0.0
CZE,ROW,Copper,11,0.0
CZE,ROW,Copper,12,0.0
CZE,ROW,Copper,13,0.0
DEU,ROW,Copper,0,0.0
DEU,ROW,Copper,1,0.0
DEU,ROW,Copper,2,0.0
DEU,ROW,Copper,3,0.0
DEU,ROW,Copper,4,0.0
DEU,ROW,Copper,5,0.0
DEU,ROW,Copper,6,0.0
DEU,ROW,Copper,7,0.0
DEU,ROW,Copper,8,0.0
DEU,ROW,Copper,9,0.0
DEU,ROW,Copper,10,0.0
DEU,ROW,Copper,11,0.0
DEU,ROW,Copper,12,0.0
DEU,ROW,Copper,13,0.0
ITA,ROW,Copper,0,0.0
ITA,ROW,Copper,1,0.0
ITA,ROW,Copper,2,0.0
ITA,ROW,Copper,3,0.0
ITA,ROW,Copper,4,0.0
ITA,ROW,Copper,5,0.0
ITA,ROW,Copper,6,0.0
ITA,ROW,Copper,7,0.0
ITA,ROW,Copper,8,0.0
ITA,ROW,Copper,9,0.0
ITA,ROW,Copper,10,0.0
ITA,ROW,Copper,11,0.0
ITA,ROW,Copper,12,0.0
ITA,ROW,Copper,13,0.0
JPN,ROW,Copper,0,0.0
JPN,ROW,Copper,1,0.0
JPN,ROW,Copper,2,0.0
JPN,ROW,Copper,3,0.0
JPN,ROW,Copper,4,0.0
JPN,ROW,Copper,5,0.0
JPN,ROW,Copper,6,0.0
JPN,ROW,Copper,7,0.0
JPN,ROW,Copper,8,0.0
JPN,ROW,Copper,9,0.0
JPN,ROW,Copper,10,0.0
JPN,ROW,Copper,11,0.0
JPN,ROW,Copper,12,0.0
JPN,ROW,Copper,13,0.0
KOR,ROW,Copper,0,0.0
KOR,ROW,Copper,1,0.0
KOR,ROW,Copper,2,0.0
KOR,ROW,Copper,3,0.0
KOR,ROW,Copper,4,0.0
KOR,ROW,Copper,5,0.0
KOR,ROW,Copper,6,0.0
KOR,ROW,Copper,7,0.0
KOR,ROW,Copper,8,0.0
KOR,ROW,Copper,9,0.0
KOR,ROW,Copper,10,0.0
KOR,ROW,Copper,11,0.0
KOR,ROW,Copper,12,0.0
KOR,ROW,Copper,13,0.0
ROE,ROW,Copper,0,0.0
ROE,ROW,Copper,1,0.0
ROE,ROW,Copper,2,0.0
ROE,ROW,Copper,3,0.0
ROE,ROW,Copper,4,0.0
ROE,ROW,Copper,5,0.0
ROE,ROW,Copper,6,0.0
ROE,ROW,Copper,7,0.0
ROE,ROW,Copper,8,0.0
ROE,ROW,Copper,9,0.0
ROE,ROW,Copper,10,0.0
ROE,ROW,Copper,11,0.0
ROE,ROW,Copper,12,0.0
ROE,ROW,Copper,13,0.0
USA,ROW,Copper,0,0.0
USA,ROW,Copper,1,0.0
USA,ROW,Copper,2,0.0
USA,ROW,Copper,3,0.0
USA,ROW,Copper,4,0.0
USA,ROW,Copper,5,0.0
USA,ROW,Copper,6,0.0
USA,ROW,Copper,7,0.0
USA,ROW,Copper,8,0.0
USA,ROW,Copper,9,0.0
USA,ROW,Copper,10,0.0
USA,ROW,Copper,11,0.0
USA,ROW,Copper,12,0.0
USA,ROW,Copper,13,0.0
AUS,USA,Copper,0,0.0
AUS,USA,Copper,1,0.0
AUS,USA,Copper,2,0.0
AUS,USA,Copper,3,0.0
AUS,USA,Copper,4,0.0
AUS,USA,Copper,5,0.0
AUS,USA,Copper,6,0.0
AUS,USA,Copper,7,0.0
AUS,USA,Copper,8,0.0
AUS,USA,Copper,9,0.0
AUS,USA,Copper,10,0.0
AUS,USA,Copper,11,0.0
AUS,USA,Copper,12,0.0
AUS,USA,Copper,13,0.0
AUT,USA,Copper,0,0.0
AUT,USA,Copper,1,0.0
AUT,USA,Copper,2,0.0
AUT,USA,Copper,3,0.0
AUT,USA,Copper,4,0.0
AUT,USA,Copper,5,0.0
AUT,USA,Copper,6,0.0
AUT,USA,Copper,7,0.0
AUT,USA,Copper,8,0.0
AUT,USA,Copper,9,0.0
AUT,USA,Copper,10,0.0
AUT,USA,Copper,11,0.0
AUT,USA,Copper,12,0.0
AUT,USA,Copper,13,0.0
BRA,USA,Copper,0,0.0
BRA,USA,Copper,1,0.0
BRA,USA,Copper,2,0.0
BRA,USA,Copper,3,0.0
BRA,USA,Copper,4,0.0
BRA,USA,Copper,5,0.0
BRA,USA,Copper,6,0.0
BRA,USA,Copper,7,0.0
BRA,USA,Copper,8,0.0
BRA,USA,Copper,9,0.0
BRA,USA,Copper,10,0.0
BRA,USA,Copper,11,0.0
BRA,USA,Copper,12,0.0
BRA,USA,Copper,13,0.0
CHN,USA,Copper,0,0.0
CHN,USA,Copper,1,0.0
CHN,USA,Copper,2,0.0
CHN,USA,Copper,3,0.0
CHN,USA,Copper,4,0.0
CHN,USA,Copper,5,0.0
CHN,USA,Copper,6,0.0
CHN,USA,Copper,7,0.0
CHN,USA,Copper,8,0.0
CHN,USA,Copper,9,0.0
CHN,USA,Copper,10,0.0
CHN,USA,Copper,11,0.0
CHN,USA,Copper,12,0.0
CHN,USA,Copper,13,0.0
CZE,USA,Copper,0,0.0
CZE,USA,Copper,1,0.0
CZE,USA,Copper,2,0.0
CZE,USA,Copper,3,0.0
CZE,USA,Copper,4,0.0
CZE,USA,Copper,5,0.0
CZE,USA,Copper,6,0.0
CZE,USA,Copper,7,0.0
CZE,USA,Copper,8,0.0
CZE,USA,Copper,9,0.0
CZE,USA,Copper,10,0.0
CZE,USA,Copper,11,0.0
CZE,USA,Copper,12,0.0
CZE,USA,Copper,13,0.0
DEU,USA,Copper,0,0.0
DEU,USA,Copper,1,0.0
DEU,USA,Copper,2,0.0
DEU,USA,Copper,3,0.0
DEU,USA,Copper,4,0.0
DEU,USA,Copper,5,0.0
DEU,USA,Copper,6,0.0
DEU,USA,Copper,7,0.0
DEU,USA,Copper,8,0.0
DEU,USA,Copper,9,0.0
DEU,USA,Copper,10,0.0
DEU,USA,Copper,11,0.0
DEU,USA,Copper,12,0.0
DEU,USA,Copper,13,0.0
ITA,USA,Copper,0,0.0
ITA,USA,Copper,1,0.0
ITA,USA,Copper,2,0.0
ITA,USA,Copper,3,0.0
ITA,USA,Copper,4,0.0
ITA,USA,Copper,5,0.0
ITA,USA,Copper,6,0.0
ITA,USA,Copper,7,0.0
ITA,USA,Copper,8,0.0
ITA,USA,Copper,9,0.0
ITA,USA,Copper,10,0.0
ITA,USA,Copper,11,0.0
ITA,USA,Copper,12,0.0
ITA,USA,Copper,13,0.0
JPN,USA,Copper,0,0.0
JPN,USA,Copper,1,0.0
JPN,USA,Copper,2,0.0
JPN,USA,Copper,3,0.0
JPN,USA,Copper,4,0.0
JPN,USA,Copper,5,0.0
JPN,USA,Copper,6,0.0
JPN,USA,Copper,7,0.0
JPN,USA,Copper,8,0.0
JPN,USA,Copper,9,0.0
JPN,USA,Copper,10,0.0
JPN,USA,Copper,11,0.0
JPN,USA,Copper,12,0.0
JPN,USA,Copper,13,0.0
KOR,USA,Copper,0,0.0
KOR,USA,Copper,1,0.0
KOR,USA,Copper,2,0.0
KOR,USA,Copper,3,0.0
KOR,USA,Copper,4,0.0
KOR,USA,Copper,5,0.0
KOR,USA,Copper,6,0.0
KOR,USA,Copper,7,0.0
KOR,USA,Copper,8,0.0
KOR,USA,Copper,9,0.0
KOR,USA,Copper,10,0.0
KOR,USA,Copper,11,0.0
KOR,USA,Copper,12,0.0
KOR,USA,Copper,13,0.0
ROE,USA,Copper,0,0.0
ROE,USA,Copper,1,0.0
ROE,USA,Copper,2,0.0
ROE,USA,Copper,3,0.0
ROE,USA,Copper,4,0.0
ROE,USA,Copper,5,0.0
ROE,USA,Copper,6,0.0
ROE,USA,Copper,7,0.0
ROE,USA,Copper,8,0.0
ROE,USA,Copper,9,0.0
ROE,USA,Copper,10,0.0
ROE,USA,Copper,11,0.0
ROE,USA,Copper,12,0.0
ROE,USA,Copper,13,0.0
ROW,USA,Copper,0,0.0
ROW,USA,Copper,1,0.0
ROW,USA,Copper,2,0.0
ROW,USA,Copper,3,0.0
ROW,USA,Copper,4,0.0
ROW,USA,Copper,5,0.0
ROW,USA,Copper,6,0.0
ROW,USA,Copper,7,0.0
ROW,USA,Copper,8,0.0
ROW,USA,Copper,9,0.0
ROW,USA,Copper,10,0.0
ROW,USA,Copper,11,0.0
ROW,USA,Copper,12,0.0
ROW,USA,Copper,13,0.0
AUT,AUS,HEX,0,0.0
AUT,AUS,HEX,1,0.0
AUT,AUS,HEX,2,0.0
AUT,AUS,HEX,3,0.0
AUT,AUS,HEX,4,0.0
AUT,AUS,HEX,5,0.0
AUT,AUS,HEX,6,0.0
AUT,AUS,HEX,7,0.0
AUT,AUS,HEX,8,0.0
AUT,AUS,HEX,9,0.0
AUT,AUS,HEX,10,0.0
AUT,AUS,HEX,11,0.0
AUT,AUS,HEX,12,0.0
AUT,AUS,HEX,13,0.0
BRA,AUS,HEX,0,0.0
BRA,AUS,HEX,1,0.0
BRA,AUS,HEX,2,0.0
BRA,AUS,HEX,3,0.0
BRA,AUS,HEX,4,0.0
BRA,AUS,HEX,5,0.0
BRA,AUS,HEX,6,0.0
BRA,AUS,HEX,7,0.0
BRA,AUS,HEX,8,0.0
BRA,AUS,HEX,9,0.0
BRA,AUS,HEX,10,0.0
BRA,AUS,HEX,11,0.0
BRA,AUS,HEX,12,0.0
BRA,AUS,HEX,13,0.0
CHN,AUS,HEX,0,0.0
CHN,AUS,HEX,1,0.0
CHN,AUS,HEX,2,0.0
CHN,AUS,HEX,3,0.0
CHN,AUS,HEX,4,0.0
CHN,AUS,HEX,5,0.0
CHN,AUS,HEX,6,0.0
CHN,AUS,HEX,7,0.0
CHN,AUS,HEX,8,0.0
CHN,AUS,HEX,9,0.0
CHN,AUS,HEX,10,0.0
CHN,AUS,HEX,11,1.0
CHN,AUS,HEX,12,2.0
CHN,AUS,HEX,13,3.0
CZE,AUS,HEX,0,0.0
CZE,AUS,HEX,1,0.0
CZE,AUS,HEX,2,0.0
CZE,AUS,HEX,3,0.0
CZE,AUS,HEX,4,0.0
CZE,AUS,HEX,5,0.0
CZE,AUS,HEX,6,0.0
CZE,AUS,HEX,7,0.0
CZE,AUS,HEX,8,0.0
CZE,AUS,HEX,9,0.0
CZE,AUS,HEX,10,0.0
CZE,AUS,HEX,11,0.0
CZE,AUS,HEX,12,0.0
CZE,AUS,HEX,13,0.0
DEU,AUS,HEX,0,0.0
DEU,AUS,HEX,1,0.0
DEU,AUS,HEX,2,0.0
DEU,AUS,HEX,3,0.0
DEU,AUS,HEX,4,0.0
DEU,AUS,HEX,5,0.0
DEU,AUS,HEX,6,0.0
DEU,AUS,HEX,7,0.0
DEU,AUS,HEX,8,0.0
DEU,AUS,HEX,9,0.0
DEU,AUS,HEX,10,0.0
DEU,AUS,HEX,11,0.0
DEU,AUS,HEX,12,0.0
DEU,AUS,HEX,13,0.0
ITA,AUS,HEX,0,0.0
ITA,AUS,HEX,1,0.0
ITA,AUS,HEX,2,0.0
ITA,AUS,HEX,3,0.0
ITA,AUS,HEX,4,0.0
ITA,AUS,HEX,5,0.0
ITA,AUS,HEX,6,0.0
ITA,AUS,HEX,7,0.0
ITA,AUS,HEX,8,0.0
ITA,AUS,HEX,9,0.0
ITA,AUS,HEX,10,0.0
ITA,AUS,HEX,11,0.0
ITA,AUS,HEX,12,0.0
ITA,AUS,HEX,13,0.0
JPN,AUS,HEX,0,0.0
JPN,AUS,HEX,1,0.0
JPN,AUS,HEX,2,0.0
JPN,AUS,HEX,3,0.0
JPN,AUS,HEX,4,0.0
JPN,AUS,HEX,5,0.0
JPN,AUS,HEX,6,2.130698000000006
JPN,AUS,HEX,7,2.3
JPN,AUS,HEX,8,3.3
JPN,AUS,HEX,9,3.3
JPN,AUS,HEX,10,3.3
JPN,AUS,HEX,11,3.3
