technology,location,year,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4,value_scenario_S5
Nickel_transport,KOR-AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CHN,0,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CHN,1,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CHN,2,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CHN,3,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CHN,4,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CHN,5,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CHN,6,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CHN,7,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CHN,8,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CHN,9,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CHN,10,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CHN,11,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CHN,12,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CHN,13,0.0,0.0,0.0,0.0,0.0,21.3298992
Nickel_transport,KOR-CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-JPN,6,0.0,0.0,0.0,0.0,0.0,9.7362144
Nickel_transport,KOR-JPN,7,0.0,0.0,0.0,0.0,0.0,9.7362144
Nickel_transport,KOR-JPN,8,0.0,0.0,0.0,0.0,0.0,9.7362144
Nickel_transport,KOR-JPN,9,0.0,0.0,0.0,0.0,0.0,9.7362144
Nickel_transport,KOR-JPN,10,0.0,0.0,0.0,0.0,0.0,9.7362144
Nickel_transport,KOR-JPN,11,0.0,0.0,0.0,0.0,0.0,9.7362144
Nickel_transport,KOR-JPN,12,0.0,0.0,0.0,0.0,0.0,9.7362144
Nickel_transport,KOR-JPN,13,0.0,0.0,0.0,0.0,0.0,9.7362144
Nickel_transport,KOR-ROE,0,0.0,0.0,0.0,0.0,0.0,44.1925356
Nickel_transport,KOR-ROE,1,0.0,0.0,0.0,0.0,0.0,44.1925356
Nickel_transport,KOR-ROE,2,0.0,0.0,0.0,0.0,0.0,44.1925356
Nickel_transport,KOR-ROE,3,0.0,0.0,0.0,0.0,0.0,44.1925356
Nickel_transport,KOR-ROE,4,0.0,0.0,0.0,0.0,0.0,44.1925356
Nickel_transport,KOR-ROE,5,0.0,0.0,0.0,0.0,0.0,8.216833044700182
Nickel_transport,KOR-ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,KOR-USA,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-AUS,0,0.0,0.0,0.0,6.089553770400001,0.0,0.0
Nickel_transport,ROE-AUS,1,0.0,0.0,0.0,6.0895537704,0.0,0.0
Nickel_transport,ROE-AUS,2,0.0,0.0,0.0,6.0895537704,0.0,0.0
Nickel_transport,ROE-AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-AUT,0,0.0,0.0,0.0,0.0,0.0,5.2240035744
Nickel_transport,ROE-AUT,1,0.0,0.0,0.0,0.0,0.0,5.2240035744
Nickel_transport,ROE-AUT,2,0.0,0.0,0.0,0.0,0.0,5.2240035744
Nickel_transport,ROE-AUT,3,0.0,0.0,0.0,0.0,0.0,5.2240035744
Nickel_transport,ROE-AUT,4,0.0,0.0,0.0,0.0,0.0,5.2240035744
Nickel_transport,ROE-AUT,5,0.0,0.0,0.0,0.0,0.0,5.2240035744
Nickel_transport,ROE-AUT,6,0.0,0.0,0.0,0.0,0.0,5.2240035744
Nickel_transport,ROE-AUT,7,0.0,0.0,0.0,0.0,0.0,5.2240035744
Nickel_transport,ROE-AUT,8,0.0,0.0,0.0,0.0,0.0,5.2240035744
Nickel_transport,ROE-AUT,9,0.0,0.0,0.0,0.2649873719999998,0.0,5.2240035744
Nickel_transport,ROE-AUT,10,0.0,0.0,0.0,0.2649873719999998,0.0,5.2240035744
Nickel_transport,ROE-AUT,11,0.0,0.0,0.0,0.5670852062664166,0.0,5.2240035744
Nickel_transport,ROE-AUT,12,0.0,0.0,0.0,1.4880060119999994,0.0,5.2240035744
Nickel_transport,ROE-AUT,13,0.0,0.0,0.0,2.7110246520000003,0.0,5.2240035744
Nickel_transport,ROE-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,1,0.0,0.0,0.0,4.115969745599981,0.0,0.0
Nickel_transport,ROE-CHN,2,0.0,0.0,0.0,16.065559329599985,0.0,0.0
Nickel_transport,ROE-CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,4,0.0,0.0,0.0,7.036980532799966,0.0,0.0
Nickel_transport,ROE-CHN,5,0.0,0.0,0.0,18.986570116799975,0.0,0.0
Nickel_transport,ROE-CHN,6,0.0,0.0,0.0,36.91095449279995,0.0,0.0
Nickel_transport,ROE-CHN,7,0.0,0.0,0.0,61.287137377814076,0.0,0.0
Nickel_transport,ROE-CHN,8,0.0,0.0,0.0,85.53629081462161,0.0,0.0
Nickel_transport,ROE-CHN,9,0.0,0.0,0.0,58.08828270000003,0.0,0.0
Nickel_transport,ROE-CHN,10,0.0,0.0,0.0,41.03883399601868,0.0,0.0
Nickel_transport,ROE-CHN,11,0.0,0.0,0.0,11.961499341618671,0.0,0.0
Nickel_transport,ROE-CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-CZE,0,0.0,0.0,0.0,6.2189601696,0.0,0.0
Nickel_transport,ROE-CZE,1,0.0,0.0,0.0,6.9516537528,0.0,0.0
Nickel_transport,ROE-CZE,2,0.0,0.0,0.0,6.446403090402693,0.0,0.0
Nickel_transport,ROE-CZE,3,0.0,0.0,0.0,4.6257958886394706,0.0,0.0
Nickel_transport,ROE-CZE,4,0.0,0.0,0.0,4.7446377156,0.0,0.0
Nickel_transport,ROE-CZE,5,0.0,0.0,0.0,4.7446377156,0.0,0.0
Nickel_transport,ROE-CZE,6,0.0,0.0,0.0,4.9590846179999994,0.0,0.0
Nickel_transport,ROE-CZE,7,0.0,0.0,0.0,5.510450120995152,0.0,0.0
Nickel_transport,ROE-CZE,8,0.0,0.0,0.0,5.209272670799998,0.0,0.0
Nickel_transport,ROE-CZE,9,0.0,0.0,0.0,5.897289815999998,0.0,0.0
Nickel_transport,ROE-CZE,10,0.0,0.0,0.0,6.612112824,0.0,0.0
Nickel_transport,ROE-CZE,11,0.0,0.0,0.0,6.612112824,0.0,0.0
Nickel_transport,ROE-CZE,12,0.0,0.0,0.0,3.57411504,0.0,0.0
Nickel_transport,ROE-CZE,13,0.0,0.0,0.0,4.1102322959999995,0.0,42.017687596800016
Nickel_transport,ROE-DEU,0,0.0,0.0,0.0,0.35182787999999987,0.0,5.8540173432
Nickel_transport,ROE-DEU,1,0.0,0.0,0.0,0.35182787999999987,0.0,5.8540173432
Nickel_transport,ROE-DEU,2,0.0,0.0,0.0,0.35182787999999987,0.0,5.8540173432
Nickel_transport,ROE-DEU,3,0.0,0.0,0.0,0.35182787999999987,0.0,5.8540173432
Nickel_transport,ROE-DEU,4,0.0,0.0,0.0,0.35182787999999987,0.0,5.8540173432
Nickel_transport,ROE-DEU,5,0.0,0.0,0.0,0.35182787999999987,0.0,5.8540173432
Nickel_transport,ROE-DEU,6,0.0,0.0,0.0,0.35182787999999987,0.0,5.8540173432
Nickel_transport,ROE-DEU,7,0.0,0.0,0.0,0.35182787999999987,0.0,5.8540173432
Nickel_transport,ROE-DEU,8,0.0,0.0,0.0,5.344265497200024,0.0,5.8540173432
Nickel_transport,ROE-DEU,9,0.0,0.0,0.0,6.368084628,0.0,5.8540173432
Nickel_transport,ROE-DEU,10,0.0,0.0,0.0,6.368084628,0.0,5.8540173432
Nickel_transport,ROE-DEU,11,0.0,0.0,0.0,6.368084628,0.0,5.8540173432
Nickel_transport,ROE-DEU,12,0.0,0.0,0.0,0.0,0.0,5.8540173432
Nickel_transport,ROE-DEU,13,0.0,0.0,0.0,0.0,0.0,6.836808576
Nickel_transport,ROE-ITA,0,0.0,0.0,0.0,1.5636796224,0.0,0.0
Nickel_transport,ROE-ITA,1,0.0,0.0,0.0,1.5636796223999998,0.0,0.0
Nickel_transport,ROE-ITA,2,0.0,0.0,0.0,1.5636796223999998,0.0,0.0
Nickel_transport,ROE-ITA,3,0.0,0.0,0.0,1.5636796223999998,0.0,0.0
Nickel_transport,ROE-ITA,4,0.0,0.0,0.0,1.5636796223999998,0.0,0.0
Nickel_transport,ROE-ITA,5,0.0,0.0,0.0,1.5636796223999998,0.0,0.0
Nickel_transport,ROE-ITA,6,0.0,0.0,0.0,1.5636796223999998,0.0,0.0
Nickel_transport,ROE-ITA,7,0.0,0.0,0.0,3.9091990559999994,0.0,0.0
Nickel_transport,ROE-ITA,8,0.0,0.0,0.0,6.5546936714471675,0.0,0.0
Nickel_transport,ROE-ITA,9,0.0,0.0,0.0,8.935312128,0.0,0.0
Nickel_transport,ROE-ITA,10,0.0,0.0,0.0,8.935312128,0.0,0.0
Nickel_transport,ROE-ITA,11,0.0,0.0,0.0,8.935312128,0.0,0.0
Nickel_transport,ROE-ITA,12,0.0,0.0,0.0,22.254511768799997,0.0,0.0
Nickel_transport,ROE-ITA,13,0.0,0.0,0.0,7.176172552800005,0.0,0.0
Nickel_transport,ROE-JPN,0,0.0,0.0,0.0,29.111262134399997,0.0,0.0
Nickel_transport,ROE-JPN,1,0.0,0.0,0.0,29.111262134399997,0.0,0.0
Nickel_transport,ROE-JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-JPN,6,0.0,0.0,0.0,0.0,0.0,445.6672068808917
Nickel_transport,ROE-JPN,7,0.0,0.0,0.0,0.0,0.0,627.8830280975998
Nickel_transport,ROE-JPN,8,0.0,0.0,0.0,0.0,0.0,846.4038035375997
Nickel_transport,ROE-JPN,9,0.0,0.0,0.0,0.0,0.0,1021.2204238895998
Nickel_transport,ROE-JPN,10,0.0,0.0,0.0,0.0,0.0,1239.7411993295998
Nickel_transport,ROE-JPN,11,0.0,0.0,0.0,0.0,0.0,1458.2619747695999
Nickel_transport,ROE-JPN,12,0.0,0.0,0.0,0.0,0.0,1720.4869052975998
Nickel_transport,ROE-JPN,13,0.0,0.0,0.0,0.0,0.0,2026.4159909135997
Nickel_transport,ROE-KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-KOR,12,0.0,0.0,0.0,0.0,0.0,2.6515521359999537
Nickel_transport,ROE-KOR,13,0.0,0.0,0.0,0.0,0.0,2.6515521359999537
Nickel_transport,ROE-ROW,0,0.0,0.0,0.0,91.59596773199999,0.0,0.0
Nickel_transport,ROE-ROW,1,0.0,0.0,0.0,119.91267824155597,0.0,0.0
Nickel_transport,ROE-ROW,2,0.0,0.0,0.0,150.11107062915926,0.0,0.0
Nickel_transport,ROE-ROW,3,0.0,0.0,0.0,185.29131781585366,0.0,0.0
Nickel_transport,ROE-ROW,4,0.0,0.0,0.0,177.02548983000003,0.0,0.0
Nickel_transport,ROE-ROW,5,0.0,0.0,0.0,164.55402675000002,0.0,0.0
Nickel_transport,ROE-ROW,6,0.0,0.0,0.0,137.40490708545673,0.0,0.0
Nickel_transport,ROE-ROW,7,0.0,0.0,0.0,61.67195584646549,0.0,0.0
Nickel_transport,ROE-ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,8,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,9,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,10,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,11,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,12,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROE-USA,13,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUS,8,1.7680991279999858,1.7680991279999878,1.7680991279999858,0.0,1.7680991279999858,0.0
Nickel_transport,ROW-AUS,9,7.072396511999984,7.072396511999984,7.072396511999982,0.0,7.072396511999982,0.0
Nickel_transport,ROW-AUS,10,12.376693895999983,12.37669389599999,12.376693895999983,3.536198255999991,12.376693895999994,0.0
Nickel_transport,ROW-AUS,11,17.68099127999999,17.680991279999983,17.68099127999999,8.840495639999988,17.680991279999983,0.0
Nickel_transport,ROW-AUS,12,28.289586047999983,28.289586047999983,28.289586047999983,28.289586047999983,28.289586047999983,0.0
Nickel_transport,ROW-AUS,13,38.898180815999986,38.898180815999986,38.898180815999986,38.898180815999986,38.898180815999986,0.0
Nickel_transport,ROW-AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-AUT,8,0.0,0.0,0.6337372121436275,0.0,0.0,0.0
Nickel_transport,ROW-AUT,9,1.4836409039999996,1.4836409039999996,1.4836409039999996,0.0,1.4836409039999996,0.0
Nickel_transport,ROW-AUT,10,1.4836409039999996,1.4836409039999996,1.4836409039999996,0.0,1.4836409039999996,0.0
Nickel_transport,ROW-AUT,11,5.044379073599999,2.5830633230911806,1.502837733656839,0.0,4.110241669419,0.0
Nickel_transport,ROW-AUT,12,5.934563615999998,5.934563615999998,5.934563615999998,0.0,5.934563615999998,0.0
Nickel_transport,ROW-AUT,13,6.379655887199999,10.385486327999999,10.385486327999999,0.0,10.385486327999999,0.0
Nickel_transport,ROW-BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
Nickel_transport,ROW-BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
