technology,location,year,value_scenario_,value_scenario_S1,value_scenario_S2,value_scenario_S3,value_scenario_S4
Bauxite_mining,USA,3,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001
Bauxite_mining,USA,4,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001
Bauxite_mining,USA,5,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001
Bauxite_mining,USA,6,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001
Bauxite_mining,USA,7,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001
Bauxite_mining,USA,8,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001
Bauxite_mining,USA,9,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001
Bauxite_mining,USA,10,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001
Bauxite_mining,USA,11,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001
Bauxite_mining,USA,12,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001
Bauxite_mining,USA,13,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001,117.73440000000001
Compressor_manufacturing,AUS,0,72800.0,72800.0,72800.0,72800.0,72800.0
Compressor_manufacturing,AUS,1,72280.0,72280.0,72280.0,72280.0,72280.0
Compressor_manufacturing,AUS,2,71630.0,71630.0,71630.0,71630.0,71630.0
Compressor_manufacturing,AUS,3,70980.0,70980.0,70980.0,70980.0,70980.0
Compressor_manufacturing,AUS,4,70460.0,70460.0,70460.0,70460.0,70460.0
Compressor_manufacturing,AUS,5,69810.0,69810.0,69810.0,69810.0,69810.0
Compressor_manufacturing,AUS,6,69160.0,69160.0,69160.0,69160.0,69160.0
Compressor_manufacturing,AUS,7,68640.0,68640.0,68640.0,68640.0,68640.0
Compressor_manufacturing,AUS,8,67990.0,67989.99999999999,67990.0,67990.0,67990.0
Compressor_manufacturing,AUS,9,67470.0,67469.99999999999,67470.0,67470.0,67470.0
Compressor_manufacturing,AUS,10,66820.0,66819.99999999999,66820.0,66820.0,66820.0
Compressor_manufacturing,AUS,11,66300.0,66300.0,66300.0,66300.0,66300.0
Compressor_manufacturing,AUS,12,65650.0,65650.0,65650.0,65650.0,65650.0
Compressor_manufacturing,AUS,13,65130.0,65130.0,65130.0,65130.0,65130.0
Compressor_manufacturing,AUT,0,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,AUT,1,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,AUT,2,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,AUT,3,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,AUT,4,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,AUT,5,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,AUT,6,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,AUT,7,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,AUT,8,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,AUT,9,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,AUT,10,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,AUT,11,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,AUT,12,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,AUT,13,0.0,0.0,0.0,0.0,0.0
Compressor_manufacturing,BRA,0,760000.0,760000.0,760000.0,760000.0,760000.0
Compressor_manufacturing,BRA,1,758480.0,758480.0,758480.0,758480.0,758480.0
Compressor_manufacturing,BRA,2,755440.0,755440.0,755440.0,755440.0,755440.0
Compressor_manufacturing,BRA,3,752400.0,752400.0,752400.0,752400.0,752400.0
Compressor_manufacturing,BRA,4,749360.0,749360.0,749360.0,749360.0,749360.0
Compressor_manufacturing,BRA,5,744800.0,744800.0,744800.0,744800.0,744800.0
Compressor_manufacturing,BRA,6,741760.0,741760.0,741760.0,741760.0,741760.0
Compressor_manufacturing,BRA,7,738720.0,738720.0,738720.0,738720.0,738720.0
Compressor_manufacturing,BRA,8,735680.0,735680.0,735680.0,735680.0,735680.0
Compressor_manufacturing,BRA,9,732640.0,732640.0,732640.0,732640.0,732640.0
Compressor_manufacturing,BRA,10,729600.0,729600.0,729600.0,729600.0,729600.0
Compressor_manufacturing,BRA,11,725040.0,725040.0,725040.0,725040.0,725040.0
Compressor_manufacturing,BRA,12,722000.0,722000.0,722000.0,722000.0,722000.0
Compressor_manufacturing,BRA,13,718960.0,718960.0,718960.0,718960.0,718960.0
Compressor_manufacturing,CHN,0,1495200.0,1495200.0,1495200.0,1495200.0,1495200.0
Compressor_manufacturing,CHN,1,1495200.0,1495200.0,1495200.0,1495200.0,1495200.0
Compressor_manufacturing,CHN,2,1473840.0,1473840.0,1473840.0,1473840.0,1473840.0
Compressor_manufacturing,CHN,3,1457820.0,1457819.9999999998,1457820.0,1457820.0,1457820.0
Compressor_manufacturing,CHN,4,1441800.0,1441799.9999999998,1441800.0,1441800.0,1441800.0
Compressor_manufacturing,CHN,5,1425780.0,1425779.9999999998,1425780.0,1425780.0,1425780.0
Compressor_manufacturing,CHN,6,1409760.0,1409760.0,1409760.0,1409760.0,1409760.0
Compressor_manufacturing,CHN,7,1393740.0,1393739.9999999998,1393740.0,1393740.0,1393740.0
Compressor_manufacturing,CHN,8,1563713.49,1563713.4900000002,1563713.4900000007,1563713.4900000002,1563713.4899999998
Compressor_manufacturing,CHN,9,2138440.0725,2138440.0725,2138440.0724918405,2138440.0725000002,2138440.0725000002
Compressor_manufacturing,CHN,10,2777152.543200001,2777152.5431999997,2777152.5432080645,2777152.5432000007,2777152.5432000007
Compressor_manufacturing,CHN,11,3037053.0,3037053.0,3037053.0,3037053.0,3037053.0
Compressor_manufacturing,CHN,12,3247555.9999999995,3247555.9999999995,3247555.9999999995,3247555.9999999995,3247555.9999999995
Compressor_manufacturing,CHN,13,3458456.0,3458456.0,3458456.0,3458456.0,3458456.0
Compressor_manufacturing,CZE,0,149760.0,149760.0,149760.0,149760.0,149760.0
Compressor_manufacturing,CZE,1,145536.0,145536.0,145536.0,145536.0,145536.0
Compressor_manufacturing,CZE,2,141888.0,141888.0,141888.0,141888.0,141888.0
Compressor_manufacturing,CZE,3,138432.0,138432.0,138432.0,138432.0,138432.0
Compressor_manufacturing,CZE,4,135168.0,135168.0,135168.0,135168.0,135168.0
Compressor_manufacturing,CZE,5,131904.0,131904.0,131904.0,131904.0,131904.0
Compressor_manufacturing,CZE,6,128640.0,128640.0,128640.0,128640.0,128640.0
Compressor_manufacturing,CZE,7,125568.0,125568.0,125568.0,125568.0,125568.0
Compressor_manufacturing,CZE,8,122496.0,122496.0,122496.0,122496.0,122496.0
Compressor_manufacturing,CZE,9,119424.0,119424.0,119424.0,119424.0,119424.0
Compressor_manufacturing,CZE,10,116544.0,116544.0,116544.0,116544.0,116544.0
Compressor_manufacturing,CZE,11,113664.0,113664.0,113664.0,113664.0,113664.0
Compressor_manufacturing,CZE,12,110976.0,110976.0,110976.0,110976.0,110976.0
Compressor_manufacturing,CZE,13,108288.0,108288.0,108288.0,108288.0,108288.0
Compressor_manufacturing,DEU,0,498510.00000000006,498510.00000000006,498510.00000000006,498510.00000000006,498510.00000000006
Compressor_manufacturing,DEU,1,488768.99999765307,488768.99999765307,488768.99999765307,488768.99999765307,488768.99999765307
Compressor_manufacturing,DEU,2,476736.0,476736.0,476736.0,476736.0,476736.0
Compressor_manufacturing,DEU,3,465276.00000000006,465276.00000000006,465276.00000000006,465276.00000000006,465276.00000000006
Compressor_manufacturing,DEU,4,453816.00000000006,453816.00000000006,453816.00000000006,453816.00000000006,453816.00000000006
Compressor_manufacturing,DEU,5,442929.00000000006,442929.00000000006,442929.00000000006,442929.00000000006,442929.00000000006
Compressor_manufacturing,DEU,6,432042.00000000006,432042.00000000006,432042.00000000006,432042.00000000006,432042.00000000006
Compressor_manufacturing,DEU,7,421728.0,421728.0,421728.0,421728.0,421728.0
Compressor_manufacturing,DEU,8,411414.00000000006,411414.00000000006,411414.00000000006,411414.00000000006,411414.00000000006
Compressor_manufacturing,DEU,9,401673.00000000006,401673.00000000006,401673.00000000006,401673.00000000006,401673.00000000006
Compressor_manufacturing,DEU,10,391359.00000000006,391359.00000000006,391359.00000000006,391359.00000000006,391359.00000000006
Compressor_manufacturing,DEU,11,382191.0,382191.0,382191.0,382191.0,382191.0
Compressor_manufacturing,DEU,12,373022.9999999998,373023.0,373023.0,373022.9999999998,373022.9999999998
Compressor_manufacturing,DEU,13,363854.9999999998,363855.0,363854.9999999998,363854.9999999998,363854.9999999998
Compressor_manufacturing,ITA,0,99120.0,99120.0,99120.0,99120.0,99120.0
Compressor_manufacturing,ITA,1,96996.0,96996.0,96996.0,96996.0,96996.0
Compressor_manufacturing,ITA,2,94636.0,94636.0,94636.0,94636.0,94636.0
Compressor_manufacturing,ITA,3,92276.0,92276.0,92276.0,92276.0,92276.0
Compressor_manufacturing,ITA,4,90034.0,90033.99999999999,90034.0,90034.0,90034.0
Compressor_manufacturing,ITA,5,87910.0,87909.99999999994,87910.0,87910.0,87910.0
Compressor_manufacturing,ITA,6,85786.0,85785.99999999991,85786.0,85786.0,85786.0
Compressor_manufacturing,ITA,7,83661.99999999999,83661.99999999991,83661.99999999999,83661.99999999999,83661.99999999999
Compressor_manufacturing,ITA,8,81655.99999999991,81655.99999999991,81655.99999999991,81655.99999999991,81655.99999999991
Compressor_manufacturing,ITA,9,79649.99999999993,79649.99999999993,79649.99999999993,79649.99999999993,79649.99999999993
Compressor_manufacturing,ITA,10,77643.99999999993,77644.0,77643.99999999993,77643.99999999993,77643.99999999993
Compressor_manufacturing,ITA,11,75755.99999999993,75755.99999999987,75755.99999999993,75755.99999999993,75755.99999999993
Compressor_manufacturing,ITA,12,73985.99999999987,73986.0,73986.0,73985.99999999987,73985.99999999987
Compressor_manufacturing,ITA,13,72097.99999999987,72098.0,72097.99999999987,72097.99999999987,72097.99999999987
Compressor_manufacturing,JPN,0,2591200.0,2591200.0,2591200.0,2591200.0,2591200.0
Compressor_manufacturing,JPN,1,2574800.0,2574800.0,2574800.0,2574800.0,2574800.0
Compressor_manufacturing,JPN,2,2548560.0,2548560.0,2548560.0,2548560.0,2548560.0
Compressor_manufacturing,JPN,3,2519040.0,2519040.0,2519040.0,2519040.0,2519040.0
Compressor_manufacturing,JPN,4,2489520.0,2489520.0,2489520.0,2489520.0,2489520.0
Compressor_manufacturing,JPN,5,2460000.0,2460000.0,2460000.0,2460000.0,2460000.0
Compressor_manufacturing,JPN,6,2433760.0,2433760.0,2433760.0,2433760.0,2433760.0
Compressor_manufacturing,JPN,7,2404240.0,2404240.0,2404240.0,2404240.0,2404240.0
Compressor_manufacturing,JPN,8,2378000.0,2378000.0,2378000.0,2378000.0,2378000.0
Compressor_manufacturing,JPN,9,2351760.0,2351760.0,2351760.0,2351760.0,2351760.0
Compressor_manufacturing,JPN,10,2325520.0,2325520.0,2325520.0,2325520.0,2325520.0
Compressor_manufacturing,JPN,11,2299280.0,2299280.0,2299280.0,2299280.0,2299280.0
Compressor_manufacturing,JPN,12,2273040.0,2273040.0,2273040.0,2273040.0,2273040.0
Compressor_manufacturing,JPN,13,2246800.0,2246800.0,2246800.0,2246800.0,2246800.0
Compressor_manufacturing,KOR,0,2332000.0,2332000.0,2332000.0,2332000.0,2332000.0
Compressor_manufacturing,KOR,1,2310000.0,2310000.0,2310000.0,2310000.0,2310000.0
Compressor_manufacturing,KOR,2,2283600.0,2283600.0,2283600.0,2283600.0,2283600.0
Compressor_manufacturing,KOR,3,2257200.0,2257200.0,2257200.0,2257200.0,2257200.0
Compressor_manufacturing,KOR,4,2230800.0,2230800.0,2230800.0,2230800.0,2230800.0
Compressor_manufacturing,KOR,5,2208800.0,2208800.0,2208800.0,2208800.0,2208800.0
Compressor_manufacturing,KOR,6,2182400.0,2182400.0,2182400.0,2182400.0,2182400.0
Compressor_manufacturing,KOR,7,2156000.0,2156000.0,2156000.0,2156000.0,2156000.0
Compressor_manufacturing,KOR,8,2134000.0,2134000.0,2134000.0,2134000.0,2134000.0
Compressor_manufacturing,KOR,9,2107600.0,2107600.0,2107600.0,2107600.0,2107600.0
Compressor_manufacturing,KOR,10,2085600.0,2085600.0,2085600.0,2085600.0,2085600.0
Compressor_manufacturing,KOR,11,2059200.0,2059200.0,2059200.0,2059200.0,2059200.0
Compressor_manufacturing,KOR,12,2037200.0,2037200.0,2037200.0,2037200.0,2037200.0
Compressor_manufacturing,KOR,13,2015200.0,2015200.0,2015200.0,2015200.0,2015200.0
Compressor_manufacturing,ROE,0,1454700.0,1454700.0,1454700.0,1454700.0,1454700.0
Compressor_manufacturing,ROE,1,1413670.0,1413670.0,1413670.0,1413670.0,1413670.0
Compressor_manufacturing,ROE,2,1380100.0,1380100.0,1380100.0,1380100.0,1380100.0
Compressor_manufacturing,ROE,3,1346530.0,1346530.0,1346530.0,1346530.0,1346530.0
Compressor_manufacturing,ROE,4,1312960.0,1312960.0,1312960.0,1312960.0,1312960.0
Compressor_manufacturing,ROE,5,1281255.0,1281255.0,1281255.0,1281255.0,1281255.0
Compressor_manufacturing,ROE,6,1251415.0,1251415.0,1251415.0,1251415.0,1251415.0
Compressor_manufacturing,ROE,7,1219710.0,1219710.0,1219710.0,1219710.0,1219710.0
Compressor_manufacturing,ROE,8,1189870.0,1189869.9999999995,1189870.0,1189870.0,1189870.0
Compressor_manufacturing,ROE,9,1161895.0,1161895.0,1161895.0,1161895.0,1161895.0
Compressor_manufacturing,ROE,10,1133920.0,1133920.0,1133920.0,1133920.0,1133920.0
Compressor_manufacturing,ROE,11,1105944.9999999986,1105945.0,1105944.9999999986,1105944.9999999986,1105944.9999999986
Compressor_manufacturing,ROE,12,1077969.9999999986,1077970.0,1077970.0,1077969.9999999986,1077969.9999999986
Compressor_manufacturing,ROE,13,1051859.9999999986,1051859.9999999986,1051859.9999999986,1051859.9999999986,1051860.0
Compressor_manufacturing,ROW,0,1874880.0,1874880.0,1874880.0,1874880.0,1874880.0
Compressor_manufacturing,ROW,1,1836688.0,1836688.0,1836688.0,1836688.0,1836688.0
Compressor_manufacturing,ROW,2,1801968.0,1801968.0,1801968.0,1801968.0,1801968.0
Compressor_manufacturing,ROW,3,1767248.0,1767248.0,1767248.0,1767248.0,1767248.0
Compressor_manufacturing,ROW,4,1732528.0,1732528.0,1732528.0,1732528.0,1732528.0
Compressor_manufacturing,ROW,5,1697808.0,1697808.0,1697808.0,1697808.0,1697808.0
Compressor_manufacturing,ROW,6,1666560.0,1666560.0,1666560.0,1666560.0,1666560.0
Compressor_manufacturing,ROW,7,1635312.0,1635312.0,1635312.0,1635312.0,1635312.0
Compressor_manufacturing,ROW,8,1604064.0,1604064.0,1604064.0,1604064.0,1604064.0
Compressor_manufacturing,ROW,9,1572816.0,1572816.0,1572816.0,1572816.0,1572816.0
Compressor_manufacturing,ROW,10,1541568.0,1541568.0,1541568.0,1541568.0,1541568.0
Compressor_manufacturing,ROW,11,2299308.3405000023,2299308.3404860804,2299308.340486082,2299308.3405000013,2299308.340500002
Compressor_manufacturing,ROW,12,3084648.0000000014,3302892.012686336,3302892.012686336,3302892.0127000017,3084648.0000000023
Compressor_manufacturing,ROW,13,3589784.000000001,4423399.686159873,4423399.686159872,4423399.686200002,3589784.0
Compressor_manufacturing,USA,0,776000.0,776000.0,776000.0,776000.0,776000.0
Compressor_manufacturing,USA,1,768800.0,768800.0,768800.0,768800.0,768800.0
Compressor_manufacturing,USA,2,762400.0,762400.0,762400.0,762400.0,762400.0
Compressor_manufacturing,USA,3,756000.0,756000.0,756000.0,756000.0,756000.0
Compressor_manufacturing,USA,4,749600.0,749600.0,749600.0,749600.0,749600.0
Compressor_manufacturing,USA,5,744000.0,744000.0,744000.0,744000.0,744000.0
Compressor_manufacturing,USA,6,737600.0,737600.0,737600.0,737600.0,737600.0
Compressor_manufacturing,USA,7,731200.0,731200.0,731200.0,731200.0,731200.0
Compressor_manufacturing,USA,8,724800.0,724800.0,724800.0,724800.0,724800.0
Compressor_manufacturing,USA,9,719200.0,719200.0,719200.0,719200.0,719200.0
Compressor_manufacturing,USA,10,712800.0,712800.0,712800.0,712800.0,712800.0
Compressor_manufacturing,USA,11,707200.0,707200.0,707200.0,707200.0,707200.0
Compressor_manufacturing,USA,12,700800.0,700800.0,700800.0,700800.0,700800.0
Compressor_manufacturing,USA,13,695200.0,695200.0,695200.0,695200.0,695200.0
Copper_mining,AUS,0,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUS,1,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUS,2,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUS,3,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUS,4,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUS,5,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUS,6,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUS,7,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUS,8,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUS,9,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUS,10,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUS,11,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUS,12,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUS,13,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,0,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,1,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,2,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,3,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,4,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,5,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,6,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,7,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,8,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,9,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,10,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,11,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,12,0.0,0.0,0.0,0.0,0.0
Copper_mining,AUT,13,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,0,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,1,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,2,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,3,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,4,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,5,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,6,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,7,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,8,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,9,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,10,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,11,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,12,0.0,0.0,0.0,0.0,0.0
Copper_mining,BRA,13,0.0,0.0,0.0,0.0,0.0
Copper_mining,CHN,0,146704.8041266497,146704.80412664972,146704.80412664963,146704.8041266498,146704.80412664972
Copper_mining,CHN,1,243692.13418114424,243692.13418114415,243692.13418114395,243692.13418114439,243692.13418114415
Copper_mining,CHN,2,351762.5425701982,351762.5425701984,351762.5425701985,351762.5425701986,351762.54257019854
Copper_mining,CHN,3,472450.54895138805,472450.5489513881,472450.5489513882,472450.5489513882,472450.54895138816
Copper_mining,CHN,4,607525.5826051917,607525.5826051916,607525.5826051916,607525.582605191,607525.5826051915
Copper_mining,CHN,5,725635.1256,725635.1256,725635.1256,725635.1256,725635.1256
Copper_mining,CHN,6,725635.1256,725635.1256,725635.1256,725635.1256,725635.1256
Copper_mining,CHN,7,725635.1256,725635.1256,725635.1256,725635.1256,725635.1256
Copper_mining,CHN,8,725635.1256,725635.1256,725635.1256,725635.1256,725635.1256
Copper_mining,CHN,9,725635.1256,725635.1256,725635.1256,725635.1256,725635.1256
Copper_mining,CHN,10,725635.1256,725635.1256,725635.1256,725635.1256,725635.1256
Copper_mining,CHN,11,725635.1256,725635.1256,725635.1256,725635.1256,725635.1256
Copper_mining,CHN,12,725635.1256,725635.1256,725635.1256,725635.1256,725635.1256
Copper_mining,CHN,13,725635.1256,725635.1256,725635.1256,725635.1256,725635.1256
Copper_mining,CZE,0,0.0,0.0,0.0,0.0,0.0
Copper_mining,CZE,1,0.0,0.0,0.0,0.0,0.0
Copper_mining,CZE,2,0.0,0.0,0.0,0.0,0.0
Copper_mining,CZE,3,0.0,0.0,0.0,0.0,0.0
Copper_mining,CZE,4,0.0,0.0,0.0,0.0,0.0
Copper_mining,CZE,5,0.0,0.0,0.0,0.0,0.0
Copper_mining,CZE,6,0.0,0.0,0.0,0.0,0.0
Copper_mining,CZE,7,0.0,0.0,0.0,0.0,0.0
Copper_mining,CZE,8,0.0,0.0,0.0,0.0,0.0
Copper_mining,CZE,9,0.0,0.0,0.0,0.0,0.0
Copper_mining,CZE,10,0.0,0.0,0.0,0.0,0.0
Copper_mining,CZE,11,0.0,0.0,0.0,0.0,0.0
Copper_mining,CZE,12,0.0,0.0,0.0,0.0,0.0
Copper_mining,CZE,13,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,0,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,1,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,2,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,3,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,4,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,5,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,6,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,7,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,8,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,9,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,10,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,11,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,12,0.0,0.0,0.0,0.0,0.0
Copper_mining,DEU,13,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,0,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,1,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,2,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,3,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,4,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,5,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,6,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,7,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,8,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,9,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,10,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,11,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,12,0.0,0.0,0.0,0.0,0.0
Copper_mining,ITA,13,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,0,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,1,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,2,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,3,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,4,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,5,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,6,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,7,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,8,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,9,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,10,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,11,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,12,0.0,0.0,0.0,0.0,0.0
Copper_mining,JPN,13,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,0,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,1,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,2,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,3,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,4,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,5,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,6,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,7,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,8,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,9,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,10,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,11,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,12,0.0,0.0,0.0,0.0,0.0
Copper_mining,KOR,13,0.0,0.0,0.0,0.0,0.0
Copper_mining,ROE,0,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002
Copper_mining,ROE,1,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002,1635995.7420480002
